Frame,FPS,Distance_x,Distance_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,Prop_roi(%),Time,Roi_time,In_roi,Tracking_success,Refound_tracking,camera_pan,camera_tilt,object_pan1,object_tilt1,object_tilt2,object_pan2,img_center_x,img_center_y
55,35.88,26,8,232.5,112.0,357,232,70.05,3.66,2.56,True,True,0,511,236,589,192,840,398,320,180
56,38.76,33,8,225.5,112.0,350,232,68.95,3.72,2.56,False,True,0,511,236,600,192,840,386,320,180
57,37.23,43,8,215.5,112.0,340,232,67.87,3.78,2.56,False,True,0,513,236,611,192,840,372,320,180
58,37.58,63,9,195.5,111.0,320,231,66.84,3.84,2.56,False,True,0,515,236,624,192,840,358,320,180
59,37.06,71,9,187.5,111.0,312,231,65.83,3.9,2.56,False,True,0,519,236,636,193,840,347,320,180
60,35.77,80,9,178.5,111.0,303,231,64.79,3.96,2.56,False,True,0,521,236,649,192,840,333,320,180
61,39.29,89,10,169.5,110.0,294,230,63.84,4.02,2.56,False,True,0,522,236,662,192,840,319,320,180
62,38.81,96,11,162.5,109.0,287,229,62.94,4.08,2.56,False,True,0,525,236,673,192,840,309,320,180
63,38.09,97,11,161.5,109.0,286,229,62.06,4.13,2.56,False,True,0,528,236,684,192,840,305,320,180
64,37.69,96,12,162.5,108.0,287,228,61.21,4.19,2.56,False,True,0,530,236,687,190,840,305,320,180
65,40.2,94,12,164.5,108.0,289,228,60.42,4.25,2.56,False,True,0,533,236,686,192,840,305,320,180
66,34.69,99,13,159.5,107.0,284,227,59.57,4.31,2.56,False,True,0,536,236,686,192,840,305,320,180
67,37.61,105,14,153.5,106.0,278,226,58.78,4.36,2.56,False,True,0,539,236,686,192,840,305,320,180
68,41.99,98,15,160.5,105.0,285,225,58.01,4.42,2.56,False,True,0,543,236,686,192,840,305,320,180
69,37.42,91,15,167.5,105.0,292,225,57.28,4.48,2.56,False,True,0,545,236,686,192,840,305,320,180
70,40.02,80,15,178.5,105.0,303,225,56.55,4.54,2.56,False,True,0,546,236,686,192,840,305,320,180
71,38.43,70,15,188.5,105.0,313,225,55.84,4.59,2.56,False,True,0,549,236,686,192,840,305,320,180
72,40.58,59,15,199.5,105.0,324,225,55.18,4.65,2.56,False,True,0,552,236,686,192,840,305,320,180
73,37.37,36,15,222.5,105.0,347,225,54.5,4.71,2.56,False,True,0,554,236,686,192,840,305,320,180
74,39.97,33,16,225.5,104.0,350,224,53.85,4.76,2.56,False,True,0,556,236,686,192,840,305,320,180
75,38.11,27,15,231.5,105.0,356,225,53.21,4.82,2.56,True,True,0,558,236,686,192,840,305,320,180
76,38.07,20,16,238.5,104.0,363,224,52.59,4.88,2.56,True,True,0,558,236,686,192,840,305,320,180
77,41.7,10,16,248.5,104.0,373,224,52.0,4.93,2.56,True,True,0,558,236,686,192,840,305,320,180
78,39.29,3,16,255.5,104.0,380,224,51.42,4.99,2.56,True,True,0,558,236,686,192,840,305,320,180
79,37.24,-10,16,268.5,104.0,393,224,50.82,5.05,2.56,True,True,0,558,236,686,192,840,305,320,180
80,38.66,-12,16,270.5,104.0,395,224,50.25,5.1,2.56,True,True,0,558,236,686,192,840,306,320,180
81,35.67,-12,16,270.5,104.0,395,224,49.67,5.16,2.56,True,True,0,558,236,686,192,840,305,320,180
82,40.76,-12,16,270.5,104.0,395,224,49.14,5.22,2.56,True,True,0,558,236,686,192,840,305,320,180
83,39.28,-12,16,270.5,104.0,395,224,48.61,5.27,2.56,True,True,0,558,236,686,192,840,305,320,180
84,39.07,-12,16,270.5,104.0,395,224,48.09,5.33,2.56,True,True,0,558,236,686,192,840,305,320,180
85,36.95,-12,16,270.5,104.0,395,224,47.55,5.39,2.56,True,True,0,558,236,686,193,840,305,320,180
86,38.0,-12,16,270.5,104.0,395,224,47.01,5.45,2.56,True,True,0,558,236,686,192,840,305,320,180
87,37.57,-12,16,270.5,104.0,395,224,46.52,5.51,2.56,True,True,0,558,236,686,192,840,305,320,180
88,37.97,-12,16,270.5,104.0,395,224,46.02,5.57,2.56,True,True,0,558,236,686,193,840,305,320,180
89,37.7,-12,16,270.5,104.0,395,224,45.5,5.63,2.56,True,True,0,558,236,686,193,840,305,320,180
90,35.05,-12,16,270.5,104.0,395,224,45.01,5.7,2.56,True,True,0,558,236,686,193,840,305,320,180
91,36.01,-12,16,270.5,104.0,395,224,44.52,5.76,2.56,True,True,0,558,236,686,192,840,305,320,180
92,40.68,-12,16,270.5,104.0,395,224,44.06,5.82,2.56,True,True,0,558,236,686,192,840,305,320,180
93,36.82,-12,16,270.5,104.0,395,224,43.6,5.88,2.56,True,True,0,558,236,686,192,840,305,320,180
94,34.85,-12,16,270.5,104.0,395,224,43.12,5.94,2.56,True,True,0,558,236,686,192,840,305,320,180
95,35.98,-12,16,270.5,104.0,395,224,42.67,6.01,2.56,True,True,0,558,236,686,192,840,305,320,180
96,36.9,-12,16,270.5,104.0,395,224,42.25,6.07,2.56,True,True,0,558,236,686,193,840,305,320,180
97,36.63,-12,16,270.5,104.0,395,224,41.82,6.13,2.56,True,True,0,558,236,686,192,840,305,320,180
98,35.01,-12,16,270.5,104.0,395,224,41.39,6.19,2.56,True,True,0,558,236,677,192,840,314,320,180
99,36.1,-12,16,270.5,104.0,395,224,40.96,6.26,2.56,True,True,0,558,236,660,192,840,333,320,180
100,35.59,-12,16,270.5,104.0,395,224,40.56,6.32,2.56,True,True,0,558,236,645,192,840,347,320,180
101,36.33,-12,16,270.5,104.0,395,224,40.16,6.38,2.56,True,True,0,558,236,632,192,840,362,320,180
102,37.34,-13,16,271.5,104.0,396,224,39.78,6.44,2.56,True,True,0,558,236,619,192,840,374,320,180
103,33.64,-21,15,279.5,105.0,404,225,39.38,6.51,2.56,True,True,0,558,236,606,192,840,388,320,180
104,29.47,-32,14,290.5,106.0,415,226,61.7,6.58,4.05,False,True,0,558,236,594,192,840,405,320,180
105,31.47,-44,14,302.5,106.0,427,226,61.04,6.65,4.05,False,True,0,554,236,578,192,840,421,320,180
106,33.51,-60,13,318.5,107.0,443,227,60.43,6.71,4.05,False,True,0,551,236,565,192,840,432,320,180
107,31.57,-69,13,327.5,107.0,452,227,59.84,6.78,4.05,False,True,0,548,236,551,192,840,446,320,180
108,27.98,-79,13,337.5,107.0,462,227,59.17,6.86,4.05,False,True,0,545,236,536,192,840,462,320,180
109,31.72,-93,12,351.5,108.0,476,228,58.55,6.93,4.05,False,True,0,539,236,521,192,840,476,320,180
110,30.91,-88,12,346.5,108.0,471,228,57.94,7.01,4.05,False,True,0,535,236,507,192,840,492,320,180
111,30.87,-89,11,347.5,109.0,472,229,57.35,7.08,4.05,False,True,0,528,236,494,192,840,498,320,180
112,27.83,-91,11,349.5,109.0,474,229,56.74,7.15,4.05,False,True,0,522,236,486,192,840,498,320,180
113,31.21,-89,11,347.5,109.0,472,229,56.18,7.23,4.05,False,True,0,519,236,487,193,840,498,320,180
114,29.27,-85,10,343.5,110.0,468,230,55.6,7.3,4.05,False,True,0,513,236,487,192,840,498,320,180
115,28.9,-77,10,335.5,110.0,460,230,55.03,7.38,4.05,False,True,0,509,236,487,192,840,498,320,180
116,27.64,-66,10,324.5,110.0,449,230,54.46,7.45,4.05,False,True,0,504,236,487,192,840,498,320,180
117,29.81,-46,9,304.5,111.0,429,231,53.91,7.53,4.05,False,True,0,500,236,487,192,840,498,320,180
118,29.51,-37,9,295.5,111.0,420,231,53.38,7.6,4.05,False,True,0,496,236,487,192,840,498,320,180
119,28.51,-6,8,264.5,112.0,389,232,52.86,7.68,4.05,True,True,0,492,236,487,192,841,498,320,180
120,31.26,2,9,256.5,111.0,381,231,52.36,7.75,4.05,True,True,0,491,236,487,192,840,498,320,180
121,30.51,24,8,234.5,112.0,359,232,51.87,7.82,4.05,True,True,0,491,236,487,192,840,498,320,180
122,31.42,38,8,220.5,112.0,345,232,53.48,7.9,4.21,False,True,0,491,236,487,192,840,498,320,180
123,31.1,57,8,201.5,112.0,326,232,53.0,7.97,4.21,False,True,0,494,236,487,192,840,498,320,180
124,30.57,64,8,194.5,112.0,319,232,52.53,8.04,4.21,False,True,0,494,236,487,192,840,498,320,180
125,27.99,66,8,192.5,112.0,317,232,52.03,8.11,4.21,False,True,0,497,236,487,192,840,498,320,180
126,31.14,66,8,192.5,112.0,317,232,51.57,8.19,4.21,False,True,0,500,236,487,192,840,498,320,180
127,31.15,64,8,194.5,112.0,319,232,51.12,8.26,4.21,False,True,0,503,236,487,192,840,498,320,180
128,29.52,58,8,200.5,112.0,325,232,50.67,8.33,4.21,False,True,0,506,236,487,192,840,498,320,180
129,28.69,52,8,206.5,112.0,331,232,50.21,8.41,4.21,False,True,0,508,236,487,192,840,498,320,180
130,28.86,44,8,214.5,112.0,339,232,49.77,8.48,4.21,False,True,0,510,236,487,192,840,498,320,180
131,30.99,27,8,231.5,112.0,356,232,49.35,8.56,4.21,True,True,0,512,236,487,192,840,498,320,180
132,31.74,20,8,238.5,112.0,363,232,48.95,8.62,4.21,True,True,0,512,236,487,192,840,498,320,180
133,40.65,5,8,253.5,112.0,378,232,48.63,8.68,4.21,True,True,0,512,236,487,192,840,498,320,180
134,37.66,2,8,256.5,112.0,381,232,48.3,8.74,4.21,True,True,0,512,236,487,193,840,498,320,180
135,38.56,-9,8,267.5,112.0,392,232,47.98,8.79,4.21,True,True,0,512,236,487,192,840,498,320,180
136,37.44,-14,9,272.5,111.0,397,231,47.66,8.85,4.21,True,True,0,512,236,487,192,840,498,320,180
137,38.55,-11,9,269.5,111.0,394,231,47.35,8.91,4.21,True,True,0,512,236,487,192,840,498,320,180
138,37.34,-11,9,269.5,111.0,394,231,47.03,8.97,4.21,True,True,0,512,236,487,193,840,498,320,180
139,34.22,-11,9,269.5,111.0,394,231,46.7,9.03,4.21,True,True,0,512,236,487,192,840,498,320,180
140,36.03,-11,9,269.5,111.0,394,231,46.39,9.1,4.21,True,True,0,512,236,487,192,840,498,320,180
141,39.18,-11,9,269.5,111.0,394,231,46.08,9.16,4.21,True,True,0,512,236,496,192,840,490,320,180
142,40.72,-11,9,269.5,111.0,394,231,45.81,9.21,4.21,True,True,0,512,236,510,192,840,476,320,180
143,35.85,-11,9,269.5,111.0,394,231,45.51,9.27,4.21,True,True,0,512,236,521,192,840,465,320,180
144,40.22,-11,9,269.5,111.0,394,231,45.23,9.33,4.21,True,True,0,512,236,532,192,840,454,320,180
145,38.54,-11,9,269.5,111.0,394,231,44.95,9.39,4.21,True,True,0,512,236,543,192,840,441,320,180
146,36.58,-9,9,267.5,111.0,392,231,44.67,9.44,4.21,True,True,0,512,236,555,193,840,431,320,180
147,39.99,15,9,243.5,111.0,368,231,44.41,9.5,4.21,True,True,0,512,236,566,192,840,421,320,180
148,38.67,23,9,235.5,111.0,360,231,44.14,9.56,4.21,True,True,0,512,236,578,192,840,409,320,180
149,38.82,30,9,228.5,111.0,353,231,43.88,9.62,4.21,True,True,0,512,236,589,192,840,396,320,180
150,36.53,39,9,219.5,111.0,344,231,53.72,9.67,5.19,False,True,0,512,236,601,192,840,383,320,180
151,40.22,49,9,209.5,111.0,334,231,53.41,9.73,5.19,False,True,0,514,236,611,192,840,371,320,180
152,40.26,67,10,191.5,110.0,316,230,53.1,9.79,5.19,False,True,0,515,236,623,192,840,358,320,180
153,36.05,76,10,182.5,110.0,307,230,52.78,9.85,5.19,False,True,0,519,236,635,192,840,345,320,180
154,35.93,85,10,173.5,110.0,298,230,52.46,9.9,5.19,False,True,0,521,236,647,192,840,333,320,180
155,41.95,94,11,164.5,109.0,289,229,52.16,9.96,5.19,False,True,0,524,236,661,192,840,318,320,180
156,37.75,97,11,161.5,109.0,286,229,51.84,10.02,5.19,False,True,0,527,236,673,192,840,306,320,180
157,39.11,99,12,159.5,108.0,284,228,51.55,10.08,5.19,False,True,0,529,236,684,192,840,305,320,180
158,37.4,99,13,159.5,107.0,284,227,51.25,10.14,5.19,False,True,0,532,236,687,192,840,305,320,180
159,38.24,99,14,159.5,106.0,284,226,50.96,10.2,5.19,False,True,0,535,236,686,192,840,305,320,180
160,38.24,102,14,156.5,106.0,281,226,50.66,10.26,5.19,False,True,0,538,236,686,192,840,305,320,180
161,37.25,101,15,157.5,105.0,282,225,50.38,10.31,5.19,False,True,0,542,236,686,192,840,305,320,180
162,40.23,99,16,159.5,104.0,284,224,50.1,10.37,5.19,False,True,0,546,236,686,192,840,305,320,180
163,36.94,81,15,177.5,105.0,302,225,49.81,10.43,5.19,False,True,0,546,236,686,192,840,305,320,180
164,37.47,70,16,188.5,104.0,313,224,49.53,10.49,5.19,False,True,0,549,236,686,192,840,305,320,180
165,39.24,59,16,199.5,104.0,324,224,49.27,10.55,5.19,False,True,0,552,236,686,192,840,305,320,180
166,37.34,47,16,211.5,104.0,336,224,49.0,10.61,5.19,False,True,0,554,236,686,192,840,305,320,180
167,39.62,38,16,220.5,104.0,345,224,48.72,10.66,5.19,False,True,0,556,236,686,192,840,305,320,180
168,39.15,25,16,233.5,104.0,358,224,48.44,10.73,5.19,True,True,0,558,236,686,193,840,305,320,180
169,40.46,19,16,239.5,104.0,364,224,48.19,10.78,5.19,True,True,0,558,236,686,192,840,308,320,180
170,36.53,10,16,248.5,104.0,373,224,47.92,10.84,5.19,True,True,0,558,236,686,192,840,305,320,180
171,41.77,5,16,253.5,104.0,378,224,47.66,10.9,5.19,True,True,0,558,236,686,192,840,305,320,180
172,38.5,-2,16,260.5,104.0,385,224,47.4,10.96,5.19,True,True,0,558,236,686,192,840,305,320,180
173,36.56,-8,16,266.5,104.0,391,224,47.14,11.02,5.19,True,True,0,558,236,686,192,840,305,320,180
174,38.11,-8,16,266.5,104.0,391,224,46.88,11.08,5.19,True,True,0,558,236,686,192,840,305,320,180
175,38.69,-8,16,266.5,104.0,391,224,46.63,11.14,5.19,True,True,0,558,236,686,192,840,305,320,180
176,38.79,-8,16,266.5,104.0,391,224,46.37,11.2,5.19,True,True,0,558,236,686,192,840,305,320,180
177,36.71,-8,16,266.5,104.0,391,224,46.12,11.26,5.19,True,True,0,558,236,686,192,840,305,320,180
178,40.44,-8,16,266.5,104.0,391,224,45.89,11.32,5.19,True,True,0,558,236,686,192,840,305,320,180
179,39.35,-8,16,266.5,104.0,391,224,45.64,11.38,5.19,True,True,0,558,236,686,192,840,305,320,180
180,35.28,-8,16,266.5,104.0,391,224,45.38,11.45,5.19,True,True,0,558,236,686,192,840,305,320,180
181,36.84,-8,16,266.5,104.0,391,224,45.14,11.51,5.19,True,True,0,558,236,686,192,840,305,320,180
182,36.91,-8,16,266.5,104.0,391,224,44.91,11.57,5.19,True,True,0,558,236,686,192,840,305,320,180
183,39.6,-8,16,266.5,104.0,391,224,44.66,11.63,5.19,True,True,0,558,236,686,192,840,305,320,180
184,40.34,-8,16,266.5,104.0,391,224,44.44,11.69,5.19,True,True,0,558,236,686,192,840,305,320,180
185,40.43,-8,16,266.5,104.0,391,224,44.22,11.75,5.19,True,True,0,558,236,686,192,840,305,320,180
186,36.52,-8,16,266.5,104.0,391,224,43.98,11.81,5.19,True,True,0,558,235,686,192,840,305,320,180
187,37.94,-8,16,266.5,104.0,391,224,43.75,11.87,5.19,True,True,0,558,235,686,192,840,305,320,180
188,35.07,-8,16,266.5,104.0,391,224,43.52,11.94,5.19,True,True,0,558,235,686,192,840,305,320,180
189,35.65,-8,16,266.5,104.0,391,224,43.29,12.0,5.19,True,True,0,558,235,686,192,840,305,320,180
190,36.91,-8,16,266.5,104.0,391,224,43.08,12.06,5.19,True,True,0,558,235,686,192,840,305,320,180
191,38.25,-8,17,266.5,103.0,391,223,42.85,12.13,5.19,True,True,0,558,235,686,192,840,305,320,180
192,29.76,-8,17,266.5,103.0,391,223,42.6,12.2,5.19,True,True,0,558,235,674,192,840,317,320,180
193,34.41,-8,17,266.5,103.0,391,223,42.37,12.26,5.19,True,True,0,558,235,657,192,840,335,320,180
194,32.72,-8,17,266.5,103.0,391,223,42.13,12.33,5.19,True,True,0,558,235,641,192,840,349,320,180
195,28.3,-8,17,266.5,103.0,391,223,41.88,12.41,5.19,True,True,0,558,235,627,192,840,367,320,180
196,27.95,-8,17,266.5,103.0,391,223,41.63,12.48,5.19,True,True,0,558,235,610,192,840,383,320,180
197,31.32,-25,15,283.5,105.0,408,225,41.38,12.56,5.19,True,True,0,558,235,596,192,840,400,320,180
198,30.36,-37,15,295.5,105.0,420,225,53.72,12.63,6.78,False,True,0,558,235,580,192,840,415,320,180
199,27.96,-45,15,303.5,105.0,428,225,53.4,12.71,6.78,False,True,0,554,235,567,192,840,429,320,180
200,29.63,-62,14,320.5,106.0,445,226,53.08,12.78,6.78,False,True,0,550,235,552,192,840,445,320,180
201,30.64,-80,13,338.5,107.0,463,227,52.78,12.86,6.78,False,True,0,546,235,538,192,840,459,320,180
202,29.65,-89,13,347.5,107.0,472,227,52.46,12.93,6.78,False,True,0,540,235,522,192,840,475,320,180
203,30.42,-98,13,356.5,107.0,481,227,52.16,13.01,6.78,False,True,0,535,235,508,192,840,488,320,180
204,31.58,-97,12,355.5,108.0,480,228,51.87,13.08,6.78,False,True,0,530,235,495,192,840,498,320,180
205,30.15,-92,12,350.5,108.0,475,228,51.58,13.15,6.78,False,True,0,526,235,486,192,840,498,320,180
206,30.53,-91,12,349.5,108.0,474,228,51.3,13.23,6.78,False,True,0,520,235,487,192,840,498,320,180
207,30.05,-86,11,344.5,109.0,469,229,51.01,13.3,6.78,False,True,0,517,235,487,192,840,498,320,180
208,30.49,-78,11,336.5,109.0,461,229,50.74,13.37,6.78,False,True,0,511,235,487,192,840,498,320,180
209,31.24,-67,11,325.5,109.0,450,229,50.46,13.44,6.78,False,True,0,509,235,487,192,840,498,320,180
210,31.68,-60,11,318.5,109.0,443,229,50.2,13.51,6.78,False,True,0,503,235,487,192,840,498,320,180
211,28.25,-34,10,292.5,110.0,417,230,49.92,13.59,6.78,False,True,0,500,235,487,192,840,498,320,180
212,31.33,-27,10,285.5,110.0,410,230,49.65,13.66,6.78,True,True,0,497,235,487,192,840,498,320,180
213,31.54,1,10,257.5,110.0,382,230,49.39,13.74,6.78,True,True,0,497,235,487,192,840,498,320,180
214,31.03,7,10,251.5,110.0,376,230,49.13,13.81,6.78,True,True,0,497,235,487,192,840,498,320,180
215,33.11,28,9,230.5,111.0,355,231,48.88,13.88,6.78,True,True,0,496,235,487,192,840,498,320,180
216,29.27,37,9,221.5,111.0,346,231,50.18,13.95,6.99,False,True,0,496,235,487,192,840,498,320,180
217,31.31,53,9,205.5,111.0,330,231,49.92,14.03,6.99,False,True,0,498,235,487,192,840,498,320,180
218,32.2,54,9,204.5,111.0,329,231,49.67,14.09,6.99,False,True,0,499,235,487,192,840,498,320,180
219,35.14,54,9,204.5,111.0,329,231,49.45,14.15,6.99,False,True,0,500,235,487,192,840,498,320,180
220,41.8,54,9,204.5,111.0,329,231,49.26,14.21,6.99,False,True,0,502,235,487,192,840,498,320,180
221,37.11,51,9,207.5,111.0,332,231,49.05,14.27,6.99,False,True,0,504,235,487,192,840,498,320,180
222,40.44,43,9,215.5,111.0,340,231,48.85,14.33,6.99,False,True,0,505,235,487,192,840,498,320,180
223,38.84,41,9,217.5,111.0,342,231,48.65,14.39,6.99,False,True,0,507,235,487,192,840,498,320,180
224,38.79,30,9,228.5,111.0,353,231,48.46,14.44,6.99,True,True,0,508,235,487,193,840,498,320,180
225,41.62,27,9,231.5,111.0,356,231,48.27,14.5,6.99,True,True,0,508,235,487,192,840,498,320,180
226,36.04,21,9,237.5,111.0,362,231,48.08,14.56,6.99,True,True,0,508,235,487,192,840,498,320,180
227,38.77,17,9,241.5,111.0,366,231,47.89,14.62,6.99,True,True,0,508,235,487,192,840,498,320,180
228,39.98,10,9,248.5,111.0,373,231,47.7,14.68,6.99,True,True,0,508,235,487,192,840,498,320,180
229,36.75,6,9,252.5,111.0,377,231,47.49,14.74,6.99,True,True,0,508,235,487,192,840,498,320,180
230,36.16,6,9,252.5,111.0,377,231,47.3,14.8,6.99,True,True,0,508,235,487,192,840,498,320,180
231,43.91,6,9,252.5,111.0,377,231,47.12,14.85,6.99,True,True,0,508,235,487,193,840,498,320,180
232,37.59,6,9,252.5,111.0,377,231,46.94,14.91,6.99,True,True,0,508,235,487,192,840,498,320,180
233,42.57,6,9,252.5,111.0,377,231,46.77,14.97,6.99,True,True,0,508,235,487,192,840,498,320,180
234,31.33,6,9,252.5,111.0,377,231,46.57,15.03,6.99,True,True,0,508,235,487,192,840,498,320,180
235,41.0,6,9,252.5,111.0,377,231,46.39,15.09,6.99,True,True,0,508,235,487,192,840,498,320,180
236,39.19,6,9,252.5,111.0,377,231,46.22,15.14,6.99,True,True,0,508,235,487,192,840,498,320,180
237,39.91,6,9,252.5,111.0,377,231,46.05,15.2,6.99,True,True,0,508,235,487,196,834,492,320,180
238,37.8,6,9,252.5,111.0,377,231,45.88,15.26,6.99,True,True,0,508,235,487,212,818,476,320,180
239,40.51,6,9,252.5,111.0,377,231,45.71,15.31,6.99,True,True,0,508,235,487,227,806,464,320,180
240,37.55,6,9,252.5,111.0,377,231,45.54,15.37,6.99,True,True,0,508,235,487,239,793,453,320,180
241,41.51,6,9,252.5,111.0,377,231,45.37,15.43,6.99,True,True,0,508,235,487,250,782,441,320,180
242,39.28,7,11,251.5,109.0,376,229,45.21,15.48,6.99,True,True,0,508,235,487,261,770,431,320,180
