Frame,FPS,Distance_x,Distance_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,Prop_roi(%),Time,Roi_time,In_roi,Tracking_success,Refound_tracking,camera_pan,camera_tilt,object_pan1,object_tilt1,object_tilt2,object_pan2,img_center_x,img_center_y
45,22.55,50,-1,204.81085205078125,129.14093017578125,337,233,64.65,3.79,2.45,False,True,0,515,241,633,192,840,354,320,180
46,20.0,59,0,195.578369140625,128.7646026611328,328,232,63.29,3.88,2.45,False,True,0,518,241,652,192,840,337,320,180
47,21.68,76,0,178.83865356445312,128.69583129882812,311,232,62.04,3.95,2.45,False,True,0,519,241,668,192,840,319,320,180
48,23.42,85,1,169.10409545898438,127.62321472167969,301,231,60.88,4.03,2.45,False,True,0,521,241,684,193,840,306,320,180
49,22.15,104,2,148.36038208007812,124.35272216796875,286,232,59.71,4.11,2.45,False,True,0,524,241,686,192,840,305,320,180
50,21.18,114,4,138.48468017578125,122.44456481933594,276,230,58.56,4.19,2.45,False,True,0,529,241,686,192,840,305,320,180
51,20.96,122,5,128.53411865234375,120.31608581542969,269,230,57.42,4.27,2.45,False,True,0,532,241,686,192,840,305,320,180
52,22.08,133,9,116.80353546142578,115.83668518066406,260,228,56.37,4.35,2.45,False,True,0,537,241,686,192,840,305,320,180
53,21.44,133,9,114.8553237915039,114.25192260742188,261,229,55.37,4.43,2.45,False,True,0,543,241,686,192,840,305,320,180
54,22.27,128,9,119.78771209716797,114.10334777832031,266,228,54.4,4.51,2.45,False,True,0,546,241,686,192,840,305,320,180
55,21.54,109,10,140.71392822265625,114.47470092773438,284,227,53.45,4.59,2.45,False,True,0,552,241,686,192,840,305,320,180
56,21.08,95,9,155.2027587890625,116.46040344238281,295,226,52.51,4.67,2.45,False,True,0,557,241,686,192,840,305,320,180
57,20.78,68,9,181.8629150390625,115.44882202148438,325,228,51.55,4.76,2.45,False,True,0,561,241,686,192,840,305,320,180
58,22.22,53,9,197.9734649658203,116.60797119140625,338,227,50.71,4.84,2.45,False,True,0,564,241,686,192,840,305,320,180
59,21.8,40,9,212.83587646484375,117.61257934570312,350,225,49.89,4.91,2.45,False,True,0,566,241,686,192,840,305,320,180
60,20.05,13,9,237.7951202392578,116.80308532714844,378,227,49.05,5.0,2.45,True,True,0,568,241,686,192,840,305,320,180
61,22.32,3,9,249.60000610351562,117.13784790039062,387,225,48.27,5.08,2.45,True,True,0,569,241,686,192,840,305,320,180
62,21.2,-13,10,265.6973876953125,116.84039306640625,403,225,47.5,5.16,2.45,True,True,0,568,241,686,192,840,305,320,180
63,20.9,-27,9,279.48687744140625,117.63711547851562,417,225,46.76,5.24,2.45,True,True,0,568,241,686,192,840,305,320,180
64,20.43,-36,9,286.097900390625,116.051513671875,426,226,51.32,5.33,2.73,False,True,0,568,241,686,192,840,305,320,180
65,20.79,-42,10,292.24310302734375,115.5208740234375,432,225,50.52,5.41,2.73,False,True,0,564,241,686,192,840,305,320,180
66,20.38,-41,10,290.443359375,114.58049011230469,433,227,49.75,5.5,2.73,False,True,0,561,241,686,192,840,305,320,180
67,20.12,-41,9,291.227783203125,116.12141418457031,431,226,48.97,5.59,2.73,False,True,0,557,241,686,192,840,305,320,180
68,19.2,-41,10,291.0880126953125,115.81866455078125,431,226,48.17,5.68,2.73,False,True,0,553,241,686,192,840,305,320,180
69,19.05,-38,10,288.20306396484375,115.3443603515625,428,225,47.4,5.77,2.73,False,True,0,549,241,686,193,840,305,320,180
70,19.23,-27,10,279.724365234375,116.77937316894531,417,225,46.65,5.86,2.73,True,True,0,546,241,686,192,840,305,320,180
71,18.09,-11,9,263.013427734375,117.78201293945312,400,226,45.89,5.96,2.73,True,True,0,546,241,686,192,840,305,320,180
72,19.32,6,9,246.81790161132812,117.93450927734375,384,226,45.2,6.05,2.73,True,True,0,546,241,686,192,840,305,320,180
73,17.17,22,9,230.6541748046875,117.72401428222656,368,225,44.47,6.15,2.73,True,True,0,546,241,684,192,840,308,320,180
74,18.3,39,9,213.0096435546875,117.95620727539062,350,226,48.67,6.24,3.03,False,True,0,546,241,661,192,840,333,320,180
75,20.02,48,9,204.47332763671875,117.5789794921875,342,225,47.97,6.33,3.03,False,True,0,546,241,640,192,840,351,320,180
76,18.95,48,9,204.3121337890625,117.68998718261719,342,225,47.27,6.43,3.03,False,True,0,548,241,621,192,840,372,320,180
77,19.78,48,9,202.82472229003906,116.79763793945312,343,227,46.61,6.52,3.03,False,True,0,550,241,601,192,840,394,320,180
78,18.86,45,9,205.9441680908203,116.98582458496094,346,227,45.95,6.61,3.03,False,True,0,552,241,581,192,840,415,320,180
79,18.74,31,7,219.2966766357422,118.37725830078125,360,228,45.31,6.71,3.03,False,True,0,554,241,563,192,840,432,320,180
80,19.22,2,5,250.85491943359375,121.21969604492188,388,229,44.69,6.8,3.03,True,True,0,557,241,544,192,840,452,320,180
81,18.9,-18,4,271.4214782714844,123.2852783203125,406,229,44.09,6.89,3.03,True,True,0,556,241,524,192,840,471,320,180
82,18.67,-46,3,300.91400146484375,125.1783447265625,433,229,45.56,6.99,3.17,False,True,0,556,241,506,192,840,490,320,180
83,18.64,-69,2,323.1402282714844,126.63058471679688,455,230,44.96,7.08,3.17,False,True,0,552,241,488,192,840,498,320,180
84,17.41,-98,1,352.3416442871094,127.56307983398438,484,231,44.34,7.18,3.17,False,True,0,546,241,487,192,840,498,320,180
85,18.9,-122,1,376.4859924316406,127.86610412597656,509,231,43.76,7.27,3.17,False,True,0,540,241,487,192,840,498,320,180
86,18.26,-141,1,395.4489440917969,127.57102966308594,528,231,43.2,7.37,3.17,False,True,0,530,241,487,192,840,498,320,180
87,20.68,-153,2,407.34228515625,126.94802856445312,539,230,42.69,7.45,3.17,False,True,0,519,241,487,192,840,498,320,180
88,19.34,-145,2,398.446044921875,125.92472839355469,533,232,42.19,7.54,3.17,False,True,0,509,241,487,192,840,498,320,180
89,22.57,-117,2,373.7478942871094,128.8948211669922,503,230,41.73,7.62,3.17,False,True,0,500,241,487,192,840,498,320,180
90,22.26,-106,1,360.35980224609375,127.90982818603516,492,231,41.31,7.7,3.17,False,True,0,496,241,487,192,840,498,320,180
91,21.28,-69,0,323.09332275390625,128.839599609375,455,232,40.89,7.78,3.17,False,True,0,489,241,487,192,840,498,320,180
92,23.77,-29,-1,283.08551025390625,129.41677856445312,415,233,40.51,7.85,3.17,True,True,0,484,241,487,192,840,498,320,180
93,21.46,11,0,245.94998168945312,130.80967712402344,375,232,40.1,7.93,3.17,True,True,0,483,241,487,192,840,499,320,180
94,23.42,48,-1,208.60971069335938,131.3260955810547,338,233,41.44,8.0,3.31,False,True,0,483,241,487,192,840,498,320,180
95,24.14,65,-1,191.36996459960938,131.16244506835938,321,233,41.07,8.08,3.31,False,True,0,485,241,487,193,840,498,320,180
96,22.04,88,-1,169.0911102294922,132.4556427001953,296,232,40.68,8.15,3.31,False,True,0,488,241,487,192,840,498,320,180
97,21.82,106,0,150.98239135742188,130.70010375976562,280,232,40.3,8.23,3.31,False,True,0,492,241,487,192,840,498,320,180
98,22.13,109,-1,145.83627319335938,129.98324584960938,278,234,39.93,8.31,3.31,False,True,0,496,241,487,192,840,498,320,180
99,21.98,110,-1,144.7964324951172,129.61489868164062,277,233,39.55,8.38,3.31,False,True,0,500,241,487,192,840,498,320,180
100,23.25,101,0,155.8902587890625,130.95816040039062,285,232,39.2,8.46,3.31,False,True,0,504,241,487,192,840,498,320,180
101,23.8,80,-1,177.21221923828125,132.33700561523438,304,232,38.86,8.53,3.31,False,True,0,509,241,487,192,840,498,320,180
102,21.42,72,0,184.36715698242188,130.81150817871094,314,232,38.49,8.61,3.31,False,True,0,513,241,487,192,840,498,320,180
103,23.32,55,-2,199.8177032470703,130.3778076171875,332,234,38.17,8.69,3.31,False,True,0,516,241,487,192,840,498,320,180
104,22.43,45,-1,211.2220458984375,131.06524658203125,341,233,37.83,8.76,3.31,False,True,0,518,241,487,192,840,498,320,180
105,20.54,25,-1,232.76229858398438,132.006591796875,360,232,37.5,8.84,3.31,True,True,0,520,241,487,192,840,498,320,180
106,19.33,13,-1,245.30859375,132.55191040039062,370,230,37.15,8.93,3.31,True,True,0,520,241,487,192,840,498,320,180
107,21.9,-5,0,262.1433410644531,131.66781616210938,389,231,36.83,9.0,3.31,True,True,0,520,241,487,193,840,498,320,180
108,20.14,-23,-1,280.2762756347656,132.03201293945312,407,232,36.5,9.09,3.31,True,True,0,520,241,488,192,840,498,320,180
109,22.96,-24,0,281.8692626953125,131.26406860351562,409,231,36.2,9.16,3.31,True,True,0,520,241,505,193,840,481,320,180
110,23.6,-34,0,291.12286376953125,131.67306518554688,418,231,39.7,9.23,3.66,False,True,0,520,241,522,192,840,466,320,180
111,23.56,-34,0,290.2496337890625,130.7086181640625,420,232,39.38,9.31,3.66,False,True,0,516,241,537,192,840,452,320,180
112,21.86,-34,-1,290.2279968261719,131.03829956054688,420,233,39.04,9.39,3.66,False,True,0,512,241,553,193,840,436,320,180
113,23.83,-33,0,289.4776306152344,130.39468383789062,419,232,38.74,9.46,3.66,False,True,0,508,241,569,192,840,422,320,180
114,22.33,-21,0,277.8634338378906,130.60971069335938,407,232,38.43,9.54,3.66,True,True,0,504,241,584,192,840,406,320,180
115,23.04,5,-1,251.95928955078125,131.21014404296875,381,233,38.13,9.61,3.66,True,True,0,504,241,600,192,840,389,320,180
116,22.45,26,-1,230.95455932617188,131.10302734375,360,233,37.82,9.69,3.66,True,True,0,504,241,616,192,840,373,320,180
117,20.88,64,-1,190.83328247070312,129.3656005859375,323,233,39.56,9.77,3.86,False,True,0,504,241,634,192,840,355,320,180
118,21.35,86,0,168.84890747070312,128.9750213623047,301,233,39.24,9.85,3.86,False,True,0,508,241,652,192,840,339,320,180
119,21.92,123,0,130.4430389404297,127.89360809326172,265,234,38.93,9.93,3.86,False,True,0,510,241,667,192,840,319,320,180
120,22.47,133,2,120.3575439453125,125.67134857177734,255,231,38.63,10.01,3.86,False,True,0,516,241,684,192,840,306,320,180
121,19.13,150,3,102.45474243164062,123.17774963378906,240,231,38.3,10.09,3.86,False,True,0,521,241,686,192,840,305,320,180
122,21.43,168,5,81.35498809814453,119.0591812133789,224,231,38.0,10.17,3.86,False,True,0,527,241,686,192,840,305,320,180
123,21.96,164,6,86.89510345458984,119.57698822021484,227,229,37.7,10.25,3.86,False,True,0,535,241,686,193,840,305,320,180
124,21.14,165,8,84.86637115478516,116.43541717529297,228,229,37.41,10.33,3.86,False,True,0,542,241,686,192,840,305,320,180
125,21.57,156,9,91.08138275146484,114.80674743652344,237,229,37.12,10.41,3.86,False,True,0,550,241,686,192,840,305,320,180
126,20.54,140,10,107.1782455444336,113.41151428222656,253,228,36.82,10.5,3.86,False,True,0,556,241,686,193,840,305,320,180
127,20.67,113,10,134.92037963867188,113.64649963378906,281,228,36.54,10.58,3.86,False,True,0,563,241,686,192,840,305,320,180
128,20.35,93,10,154.98434448242188,113.667236328125,301,228,36.24,10.67,3.86,False,True,0,568,241,686,192,840,305,320,180
129,21.8,53,10,196.38656616210938,114.90642547607422,339,227,35.97,10.75,3.86,False,True,0,571,241,686,192,840,305,320,180
130,19.78,22,9,225.39230346679688,114.32980346679688,371,229,35.68,10.83,3.86,True,True,0,573,241,686,192,840,305,320,180
131,20.04,6,9,243.24771118164062,115.28865814208984,386,227,35.4,10.92,3.86,True,True,0,573,241,686,192,840,305,320,180
132,20.23,-22,9,272.8860778808594,116.7309341430664,413,227,35.14,11.0,3.86,True,True,0,573,241,686,192,840,305,320,180
133,20.77,-42,9,292.5138854980469,116.64974212646484,433,227,36.81,11.08,4.08,False,True,0,573,241,686,192,840,305,320,180
134,20.19,-53,9,303.3879089355469,116.52989959716797,444,226,36.53,11.17,4.08,False,True,0,569,241,686,192,840,305,320,180
135,19.66,-59,10,309.5380554199219,115.8548812866211,450,226,36.24,11.26,4.08,False,True,0,565,241,686,192,840,305,320,180
136,18.42,-59,10,308.36492919921875,114.55516815185547,451,227,35.93,11.36,4.08,False,True,0,561,241,686,192,840,305,320,180
137,18.82,-59,9,308.2489013671875,115.20154571533203,451,227,35.64,11.45,4.08,False,True,0,558,241,686,192,840,305,320,180
138,18.63,-59,9,309.5946044921875,116.21660614013672,450,226,35.34,11.54,4.08,False,True,0,554,241,686,192,840,305,320,180
139,18.4,-46,10,295.05755615234375,114.67566680908203,438,227,35.06,11.64,4.08,False,True,0,549,241,686,192,840,305,320,180
140,18.94,-29,9,279.1614074707031,116.98126983642578,419,227,34.78,11.73,4.08,True,True,0,546,241,686,192,840,305,320,180
141,18.64,-8,9,258.9866027832031,116.33605194091797,399,226,34.5,11.83,4.08,True,True,0,546,241,686,193,840,305,320,180
142,18.08,5,9,245.8251953125,116.39620208740234,386,226,34.22,11.92,4.08,True,True,0,546,241,686,192,840,305,320,180
143,18.24,16,9,234.2188720703125,116.62676239013672,374,227,33.95,12.02,4.08,True,True,0,546,241,686,192,840,305,320,180
144,19.29,35,8,215.65286254882812,117.0009536743164,356,227,36.17,12.11,4.37,False,True,0,546,241,684,192,840,308,320,180
145,16.58,44,9,208.40618896484375,117.74459838867188,346,225,35.88,12.21,4.37,False,True,0,548,241,661,193,840,333,320,180
146,19.56,44,9,208.84494018554688,117.96026611328125,346,226,35.62,12.3,4.37,False,True,0,550,241,640,192,840,352,320,180
147,20.78,43,9,207.81948852539062,116.42073822021484,348,226,35.36,12.39,4.37,False,True,0,552,241,622,192,840,372,320,180
148,17.88,43,9,207.38897705078125,116.52741241455078,348,226,35.09,12.48,4.37,False,True,0,554,241,603,192,840,394,320,180
149,17.65,44,9,208.87258911132812,117.93048095703125,346,226,34.82,12.58,4.37,False,True,0,557,241,582,192,840,416,320,180
150,18.64,21,7,231.21951293945312,119.8040771484375,369,228,34.56,12.68,4.37,True,True,0,559,241,565,192,840,434,320,180
151,19.2,-9,5,262.97930908203125,122.55593872070312,398,228,34.31,12.77,4.37,True,True,0,559,241,545,192,840,454,320,180
152,18.73,-31,4,285.0766296386719,124.8031005859375,417,228,35.19,12.86,4.52,False,True,0,559,241,528,192,840,471,320,180
153,22.21,-59,2,313.9857482910156,126.11785888671875,446,230,34.96,12.94,4.52,False,True,0,555,241,510,192,840,488,320,180
154,18.43,-85,2,339.3922424316406,126.75889587402344,471,230,34.72,13.03,4.52,False,True,0,551,241,492,192,840,498,320,180
155,20.86,-114,1,368.6903381347656,127.15339660644531,501,231,34.51,13.11,4.52,False,True,0,546,241,486,192,840,498,320,180
156,21.5,-133,1,387.6206359863281,127.11822509765625,520,231,34.3,13.19,4.52,False,True,0,538,241,487,192,840,498,320,180
157,23.59,-147,2,400.8375549316406,125.80390930175781,536,231,34.11,13.26,4.52,False,True,0,530,241,487,192,840,498,320,180
158,22.02,-142,2,395.6073303222656,125.76116943359375,530,231,33.91,13.34,4.52,False,True,0,520,241,487,192,840,498,320,180
159,23.12,-143,2,396.4959411621094,125.97152709960938,531,232,33.72,13.42,4.52,False,True,0,510,241,487,193,840,498,320,180
160,23.31,-130,3,383.3275451660156,124.87551879882812,518,230,33.52,13.49,4.52,False,True,0,501,241,487,192,840,498,320,180
161,23.74,-89,1,343.91839599609375,127.19001770019531,476,231,33.34,13.57,4.52,False,True,0,496,241,487,192,840,498,320,180
162,22.7,-64,1,320.94879150390625,129.6956787109375,450,231,33.16,13.64,4.52,False,True,0,491,241,487,192,840,498,320,180
163,22.63,-22,-1,278.2137451171875,131.2598114013672,408,233,32.97,13.72,4.52,True,True,0,488,241,487,193,840,498,320,180
164,21.67,10,0,246.76205444335938,130.79002380371094,376,232,32.79,13.8,4.52,True,True,0,487,241,487,192,840,498,320,180
165,22.78,42,-2,215.2459259033203,133.02394104003906,342,233,33.61,13.87,4.66,False,True,0,487,241,487,192,840,498,320,180
166,23.35,61,0,196.4419403076172,131.37147521972656,323,231,33.42,13.95,4.66,False,True,0,488,241,487,192,840,498,320,180
167,23.95,79,0,178.13941955566406,131.82968139648438,305,231,33.25,14.02,4.66,False,True,0,492,241,487,192,840,498,320,180
168,23.58,92,0,164.87405395507812,130.68907165527344,294,232,33.08,14.09,4.66,False,True,0,494,241,487,192,840,498,320,180
169,19.77,93,-1,163.455810546875,131.0586700439453,293,233,32.89,14.17,4.66,False,True,0,497,241,487,192,840,498,320,180
170,23.94,94,0,162.69851684570312,130.94598388671875,292,232,32.72,14.25,4.66,False,True,0,500,241,487,192,840,498,320,180
171,21.3,84,-1,172.13348388671875,131.6040802001953,302,233,32.54,14.32,4.66,False,True,0,503,241,487,192,840,498,320,180
172,23.04,75,-1,181.55133056640625,131.56431579589844,311,233,32.37,14.4,4.66,False,True,0,506,241,487,193,840,498,320,180
173,23.24,66,-1,190.42282104492188,131.55393981933594,320,233,32.2,14.47,4.66,False,True,0,509,241,487,192,840,498,320,180
174,23.41,53,-1,203.09548950195312,131.71730041503906,333,233,32.04,14.55,4.66,False,True,0,513,241,487,192,840,498,320,180
175,24.08,46,-1,210.97329711914062,131.5590362548828,340,233,31.88,14.62,4.66,False,True,0,515,241,487,192,840,498,320,180
176,21.79,29,-1,227.65460205078125,131.62088012695312,357,233,31.71,14.7,4.66,True,True,0,518,241,487,192,840,498,320,180
177,22.32,21,-1,235.63726806640625,131.5874481201172,365,233,31.52,14.79,4.66,True,True,0,518,241,487,192,840,498,320,180
178,21.05,7,-1,249.25485229492188,131.63858032226562,379,233,31.35,14.87,4.66,True,True,0,518,241,487,192,840,498,320,180
179,24.08,-2,-1,258.0694274902344,131.6551513671875,388,233,31.19,14.95,4.66,True,True,0,517,241,487,192,840,498,320,180
180,21.96,-15,-1,271.076904296875,131.39752197265625,401,233,31.03,15.02,4.66,True,True,0,517,241,487,192,840,498,320,180
181,22.32,-23,-1,279.0953674316406,131.12937927246094,409,233,30.87,15.1,4.66,True,True,0,517,241,487,192,840,498,320,180
182,22.32,-22,0,278.3203430175781,130.9388885498047,408,232,30.71,15.18,4.66,True,True,0,517,241,487,207,825,481,320,180
183,23.64,-21,-1,277.9337158203125,131.57455444335938,407,233,30.56,15.25,4.66,True,True,0,517,241,487,228,806,466,320,180
184,20.56,-20,-1,274.3913879394531,129.90992736816406,406,233,30.4,15.34,4.66,True,True,0,517,241,487,246,789,450,320,180
185,20.95,-19,-1,275.4857482910156,131.15386962890625,405,233,30.24,15.42,4.66,True,True,0,517,241,487,263,771,433,320,180
186,20.36,-19,0,275.13409423828125,130.2765350341797,405,232,30.07,15.5,4.66,True,True,0,517,241,487,282,752,421,320,180
187,22.67,-18,8,274.9005432128906,122.37445068359375,404,224,29.92,15.58,4.66,True,True,0,517,241,487,299,736,420,320,180
188,19.75,-19,29,276.16510009765625,102.61972045898438,403,202,29.75,15.67,4.66,True,True,0,517,241,487,318,717,420,320,180
189,22.06,-18,37,275.7760925292969,94.028564453125,403,194,35.45,15.75,5.58,False,True,0,517,241,487,335,700,420,320,180
190,21.77,-17,52,273.45654296875,78.16896057128906,403,180,35.26,15.83,5.58,False,True,0,517,243,487,354,682,420,320,180
191,20.89,-16,68,272.60516357421875,62.262901306152344,402,164,35.08,15.91,5.58,False,True,0,517,245,487,372,663,420,320,180
192,21.65,-16,76,272.30523681640625,54.14148712158203,402,156,34.9,15.99,5.58,False,True,0,517,249,487,392,644,420,320,180
193,21.81,-15,93,271.6621398925781,37.95641326904297,401,139,34.73,16.07,5.58,False,True,0,517,253,487,410,627,420,320,180
194,19.85,-15,108,269.6810302734375,20.234912872314453,402,124,34.54,16.16,5.58,False,True,0,517,256,487,427,608,420,320,180
195,19.0,-15,112,268.5535583496094,15.303062438964844,403,121,34.36,16.24,5.58,False,True,0,517,261,487,444,593,420,320,180
196,22.24,-14,117,268.3291320800781,11.85293960571289,400,115,34.19,16.32,5.58,False,True,0,517,266,487,456,593,420,320,180
197,20.53,-13,116,267.71844482421875,12.900028228759766,400,116,34.01,16.41,5.58,False,True,0,517,271,487,457,594,420,320,180
198,20.34,-12,110,266.595458984375,18.033344268798828,399,122,33.83,16.5,5.58,False,True,0,517,277,487,457,594,420,320,180
199,19.7,-11,104,264.8000183105469,23.98931121826172,400,130,33.64,16.6,5.58,False,True,0,517,282,487,457,594,420,320,180
200,17.95,-10,96,264.99066162109375,32.38469314575195,397,136,33.45,16.69,5.58,False,True,0,517,286,487,457,594,420,320,180
201,18.35,-8,89,261.1533508300781,38.67387390136719,396,144,33.26,16.79,5.58,False,True,0,517,290,487,457,594,420,320,180
202,18.44,-8,78,261.9932556152344,49.635772705078125,397,155,33.06,16.88,5.58,False,True,0,517,295,487,457,594,420,320,180
203,18.56,-9,46,262.3344421386719,81.62364196777344,397,187,32.88,16.98,5.58,False,True,0,517,299,487,457,594,420,320,180
204,18.66,-9,26,262.5967712402344,101.07083129882812,397,207,32.69,17.08,5.58,True,True,0,517,301,487,457,594,420,320,180
205,18.96,-8,10,261.8470153808594,117.88134765625,397,224,32.51,17.17,5.58,True,True,0,517,301,487,457,594,420,320,180
206,18.31,-8,-5,261.6810607910156,132.0972137451172,396,238,32.33,17.27,5.58,True,True,0,517,301,487,457,594,420,320,180
207,18.41,-8,-24,261.1485290527344,151.23912048339844,396,257,32.16,17.36,5.58,True,True,0,517,301,487,457,594,420,320,180
208,19.1,-8,-40,261.4947814941406,167.12733459472656,396,273,33.73,17.45,5.88,False,True,0,517,301,487,457,594,420,320,180
209,18.61,-8,-48,261.1347351074219,175.86924743652344,396,281,33.54,17.55,5.88,False,True,0,517,298,487,457,594,420,320,180
210,19.1,-8,-49,261.5870056152344,176.72377014160156,396,282,33.36,17.64,5.88,False,True,0,517,296,487,457,594,420,320,180
211,19.14,-8,-49,262.6690979003906,177.74310302734375,395,281,33.19,17.74,5.88,False,True,0,517,293,487,457,594,420,320,180
212,18.78,-9,-49,262.2610168457031,176.8445281982422,397,282,33.02,17.83,5.88,False,True,0,517,290,487,457,594,420,320,180
