frame,occluded,outside,xmin,ymin,xmax,ymax,obj_center_x,obj_center_y
50,0,0,237.90,126.05,358.06,235.30,297.98,180.68
51,0,0,222.52,125.52,342.74,235.32,282.63,180.42
52,0,0,203.11,124.67,323.39,234.47,263.25,179.57
53,0,0,191.05,123.82,311.39,233.62,251.22,178.72
54,0,0,179.00,122.96,299.40,232.76,239.2,177.86
55,0,0,161.50,121.41,284.53,231.21,223.01,176.31
56,0,0,144.00,119.85,269.67,229.65,206.84,174.75
57,0,0,139.91,117.13,265.58,226.93,202.75,172.03
58,0,0,135.83,114.40,261.50,224.20,198.67,169.3
59,0,0,131.20,111.41,259.60,226.95,195.4,169.18
60,0,0,126.57,108.41,257.70,229.70,192.13,169.06
61,0,0,152.72,109.50,283.85,230.79,218.29,170.14
62,0,0,166.88,109.50,298.01,230.79,232.44,170.14
63,0,0,188.26,109.77,318.31,229.84,253.28,169.81
64,0,0,205.29,110.05,334.25,228.89,269.77,169.47
65,0,0,222.31,110.32,350.19,227.95,286.25,169.13
66,0,0,239.33,110.59,366.12,227.00,302.73,168.8
67,0,0,254.04,109.50,380.83,225.91,317.44,167.7
68,0,0,263.12,109.68,389.91,226.09,326.51,167.88
69,0,0,272.20,109.86,398.99,226.27,335.6,168.06
70,0,0,281.28,110.04,408.07,226.45,344.67,168.25
71,0,0,281.53,110.07,408.32,226.47,344.92,168.27
72,0,0,281.78,110.09,408.57,226.49,345.17,168.29
73,0,0,282.03,110.11,408.81,226.52,345.42,168.31
74,0,0,282.27,110.13,409.06,226.54,345.66,168.33
75,0,0,282.52,110.15,409.31,226.56,345.91,168.36
76,0,0,282.77,110.17,409.56,226.58,346.16,168.38
77,0,0,283.02,110.19,409.81,226.60,346.41,168.39
78,0,0,283.26,110.21,410.05,226.62,346.65,168.41
79,0,0,283.51,110.23,410.30,226.64,346.9,168.44
80,0,0,283.76,110.25,410.55,226.66,347.15,168.45
81,0,0,284.01,110.27,410.80,226.68,347.4,168.47
82,0,0,284.26,110.29,411.04,226.70,347.65,168.5
83,0,0,284.50,110.31,411.29,226.72,347.89,168.51
84,0,0,284.75,110.33,411.54,226.74,348.14,168.53
85,0,0,285.00,110.35,411.79,226.76,348.39,168.56
86,0,0,285.25,110.37,412.04,226.78,348.64,168.57
87,0,0,285.49,110.39,412.28,226.80,348.88,168.59
88,0,0,285.74,110.41,412.53,226.82,349.13,168.62
89,0,0,285.99,110.43,412.78,226.84,349.38,168.63
90,0,0,302.29,111.60,429.08,228.01,365.69,169.81
91,0,0,320.51,111.68,447.29,228.09,383.9,169.88
92,0,0,328.95,114.40,454.65,230.81,391.8,172.61
93,0,0,337.39,117.13,462.00,233.54,399.69,175.33
94,0,0,355.92,118.22,480.52,234.62,418.22,176.42
95,0,0,351.44,119.29,475.22,234.99,413.33,177.14
96,0,0,346.95,120.37,469.92,235.35,408.44,177.86
97,0,0,342.47,121.44,464.62,235.72,403.55,178.58
98,0,0,337.99,122.52,459.32,236.08,398.65,179.3
99,0,0,331.33,123.60,451.83,236.45,391.58,180.02
100,0,0,324.67,124.67,444.35,236.81,384.51,180.74
101,0,0,318.01,125.75,436.87,237.17,377.44,181.46
102,0,0,311.35,126.82,429.39,237.54,370.37,182.18
103,0,0,304.49,124.97,421.71,234.97,363.1,179.97
104,0,0,279.10,124.21,395.50,233.50,337.3,178.85
105,0,0,261.13,125.03,377.52,234.32,319.32,179.68
106,0,0,248.60,125.84,364.99,235.13,306.8,180.49
107,0,0,238.25,125.30,354.64,234.59,296.44,179.94
108,0,0,227.90,124.75,344.29,234.05,286.1,179.4
109,0,0,215.37,123.12,331.76,232.41,273.56,177.76
110,0,0,215.06,123.54,331.46,232.84,273.26,178.19
111,0,0,214.76,123.97,331.16,233.26,272.96,178.62
112,0,0,214.46,124.39,330.86,233.68,272.66,179.03
113,0,0,219.30,124.51,335.70,233.80,277.5,179.16
114,0,0,224.14,124.63,340.54,233.93,282.34,179.28
115,0,0,228.99,124.75,345.38,234.05,287.19,179.4
116,0,0,236.67,124.92,353.07,234.21,294.87,179.56
117,0,0,244.35,125.08,360.75,234.37,302.55,179.72
118,0,0,252.04,125.24,368.43,234.54,310.24,179.89
119,0,0,259.72,125.41,376.12,234.70,317.92,180.06
120,0,0,267.40,125.57,383.80,234.86,325.6,180.22
121,0,0,269.75,125.35,386.15,234.65,327.95,180.0
122,0,0,272.09,125.13,388.49,234.43,330.29,179.78
123,0,0,271.95,125.19,388.35,234.48,330.15,179.83
124,0,0,271.80,125.24,388.20,234.54,330.0,179.89
125,0,0,269.30,125.30,385.70,234.59,327.5,179.94
126,0,0,269.49,125.44,386.49,234.74,327.99,180.09
127,0,0,269.68,125.59,387.27,234.88,328.48,180.24
128,0,0,269.87,125.73,388.06,235.03,328.97,180.38
129,0,0,251.00,124.97,369.79,234.26,310.39,179.62
130,0,0,232.12,124.21,351.51,233.50,291.81,178.85
131,0,0,215.96,123.76,335.95,233.06,275.95,178.41
132,0,0,199.80,123.32,320.39,232.61,260.1,177.97
133,0,0,189.76,123.56,310.95,232.85,250.35,178.2
134,0,0,172.33,119.25,294.12,228.54,233.23,173.89
135,0,0,154.90,114.95,277.29,224.24,216.1,169.59
136,0,0,138.56,116.58,264.80,231.82,201.68,174.2
137,0,0,136.12,115.10,263.85,231.02,199.99,173.06
138,0,0,133.68,113.61,262.90,230.21,198.29,171.91
139,0,0,131.24,112.13,261.95,229.41,196.59,170.77
140,0,0,128.80,110.64,261.00,228.60,194.9,169.62
141,0,0,149.22,110.43,279.44,227.48,214.33,168.95
142,0,0,169.64,110.21,297.87,226.36,233.75,168.28
143,0,0,190.06,110.00,316.30,225.24,253.18,167.62
144,0,0,203.20,110.55,329.44,225.79,266.32,168.17
145,0,0,216.33,111.11,342.58,226.35,279.45,168.73
146,0,0,229.47,111.67,355.71,226.91,292.59,169.29
147,0,0,242.61,112.23,368.85,227.46,305.73,169.84
148,0,0,254.52,111.97,380.76,227.21,317.64,169.59
149,0,0,266.43,111.72,392.68,226.96,329.56,169.34
150,0,0,278.34,111.46,404.59,226.70,341.46,169.08
151,0,0,279.81,110.75,406.06,225.99,342.94,168.37
152,0,0,281.29,110.05,407.53,225.28,344.41,167.66
153,0,0,281.16,110.10,407.40,225.34,344.28,167.72
154,0,0,281.03,110.16,407.27,225.40,344.15,167.78
155,0,0,280.90,110.22,407.14,225.46,344.02,167.84
156,0,0,280.77,110.28,407.01,225.52,343.89,167.9
157,0,0,280.64,110.34,406.88,225.58,343.76,167.96
158,0,0,280.51,110.40,406.75,225.64,343.63,168.02
159,0,0,280.38,110.46,406.62,225.69,343.5,168.07
160,0,0,280.25,110.51,406.49,225.75,343.37,168.13
161,0,0,280.12,110.57,406.36,225.81,343.24,168.19
162,0,0,279.99,110.63,406.23,225.87,343.11,168.25
163,0,0,279.86,110.69,406.10,225.93,342.98,168.31
164,0,0,279.73,110.75,405.97,225.99,342.85,168.37
165,0,0,279.60,110.81,405.85,226.05,342.73,168.43
166,0,0,279.47,110.87,405.72,226.10,342.6,168.49
167,0,0,279.34,110.92,405.59,226.16,342.46,168.54
168,0,0,280.27,111.17,406.51,226.40,343.39,168.78
169,0,0,281.19,111.41,407.43,226.64,344.31,169.02
170,0,0,293.92,112.55,420.16,227.79,357.04,170.17
171,0,0,306.64,113.70,432.89,228.94,369.76,171.32
172,0,0,319.37,114.85,445.61,230.09,382.49,172.47
173,0,0,330.56,115.99,456.81,231.23,393.69,173.61
174,0,0,341.75,117.13,468.00,232.37,404.88,174.75
175,0,0,346.48,117.85,472.72,233.09,409.6,175.47
176,0,0,351.20,118.58,477.44,233.82,414.32,176.2
177,0,0,355.92,119.31,482.16,234.54,419.04,176.93
178,0,0,349.65,121.49,473.98,233.72,411.81,177.6
179,0,0,343.39,123.67,465.80,232.90,404.6,178.28
180,0,0,331.95,123.67,454.36,232.90,393.15,178.28
181,0,0,320.51,123.67,442.92,232.90,381.72,178.28
182,0,0,312.16,124.94,432.21,233.07,372.19,179.0
183,0,0,303.80,126.21,421.51,233.23,362.65,179.72
184,0,0,295.45,127.48,410.80,233.40,353.12,180.44
185,0,0,268.67,126.66,385.73,232.44,327.2,179.55
186,0,0,250.89,127.48,369.65,233.11,310.27,180.3
187,0,0,233.10,128.29,353.57,233.77,293.33,181.03
188,0,0,218.09,128.57,334.50,233.90,276.3,181.24
189,0,0,206.11,125.30,322.52,230.63,264.31,177.97
190,0,0,201.48,125.57,317.88,230.90,259.68,178.24
191,0,0,196.85,125.84,313.25,231.18,255.05,178.51
192,0,0,196.41,126.23,312.82,231.56,254.62,178.9
193,0,0,195.98,126.61,312.38,231.94,254.18,179.28
194,0,0,201.90,126.53,318.30,231.87,260.1,179.2
195,0,0,207.82,126.46,324.22,231.79,266.02,179.12
196,0,0,213.74,126.39,330.14,231.72,271.94,179.06
197,0,0,227.90,127.21,344.31,232.54,286.11,179.88
198,0,0,242.06,128.02,358.47,233.36,300.26,180.69
199,0,0,250.23,127.34,366.64,232.67,308.44,180.0
200,0,0,258.41,126.66,374.81,231.99,316.61,179.32
201,0,0,266.58,125.98,382.98,231.31,324.78,178.65
202,0,0,274.75,125.30,391.16,230.63,332.96,177.97
203,0,0,280.20,126.53,396.60,231.86,338.4,179.19
204,0,0,281.29,126.30,397.69,231.63,339.49,178.97
205,0,0,282.38,126.07,398.78,231.40,340.58,178.74
206,0,0,283.46,125.84,399.87,231.18,341.66,178.51
207,0,0,281.56,121.49,397.96,226.82,339.76,174.16
208,0,0,279.65,117.13,396.06,222.46,337.86,169.8
209,0,0,279.82,104.19,396.67,210.31,338.25,157.25
210,0,0,279.99,91.25,397.29,198.16,338.64,144.7
211,0,0,280.17,78.31,397.91,186.01,339.04,132.16
212,0,0,280.34,65.37,398.52,173.86,339.43,119.62
213,0,0,280.51,52.43,399.14,161.71,339.82,107.07
214,0,0,280.68,39.49,399.75,149.56,340.22,94.53
215,0,0,280.85,26.55,400.37,137.41,340.61,81.98
216,0,0,279.56,19.77,399.52,131.43,339.54,75.6
217,0,0,278.26,13.00,398.67,125.45,338.47,69.22
218,0,0,276.97,6.23,397.82,119.47,337.39,62.85
219,0,0,276.85,6.81,398.15,120.84,337.5,63.83
220,0,0,274.80,10.76,397.45,124.79,336.12,67.78
221,0,0,272.75,14.71,396.75,128.74,334.75,71.72
222,0,0,270.70,18.66,396.06,132.69,333.38,75.67
223,0,0,268.80,29.42,395.51,143.45,332.15,86.44
224,0,0,270.43,35.41,397.15,153.80,333.79,94.61
225,0,0,268.62,34.58,396.42,157.89,332.52,96.23
226,0,0,267.71,50.10,396.60,178.31,332.15,114.21
227,0,0,265.53,68.62,394.42,196.84,329.98,132.73
228,0,0,266.62,84.96,395.78,211.02,331.2,147.99
229,0,0,267.70,101.31,397.15,225.20,332.42,163.25
230,0,0,267.52,116.02,396.80,237.90,332.16,176.96
231,0,0,267.34,130.72,396.45,250.60,331.89,190.66
232,0,0,267.16,145.43,396.10,263.30,331.63,204.37
233,0,0,267.44,145.98,396.39,263.85,331.91,204.92
234,0,0,267.73,146.53,396.67,264.40,332.2,205.46
235,0,0,268.01,147.08,396.96,264.95,332.49,206.01
236,0,0,268.30,147.63,397.24,265.50,332.77,206.56
237,0,0,268.59,148.18,397.53,266.05,333.06,207.12
238,0,0,268.87,148.73,397.82,266.60,333.35,207.67
239,0,0,269.16,149.28,398.10,267.14,333.63,208.21
240,0,0,269.44,149.83,398.39,267.69,333.91,208.76
241,0,0,268.03,143.00,396.97,260.87,332.5,201.94
242,0,0,266.61,136.17,395.56,254.04,331.09,195.1
243,0,0,267.21,126.80,396.16,244.67,331.69,185.73
244,0,0,267.81,117.43,396.75,235.30,332.28,176.37
245,0,0,268.41,108.06,397.35,225.93,332.88,167.0
246,0,0,269.01,98.69,397.95,216.56,333.48,157.62
247,0,0,268.93,98.17,397.87,216.04,333.4,157.1
248,0,0,268.23,99.29,397.17,217.16,332.7,158.22
249,0,0,267.53,100.41,396.47,218.27,332.0,159.34
250,0,0,266.83,101.52,395.77,219.39,331.3,160.45
251,0,0,269.99,97.33,398.93,215.20,334.46,156.26
252,0,0,270.97,105.12,399.91,222.99,335.44,164.06
253,0,0,271.78,119.81,397.19,232.25,334.49,176.03
254,0,0,272.60,134.50,394.47,241.51,333.54,188.0
255,0,0,273.49,144.00,394.86,250.23,334.18,197.12
256,0,0,274.39,153.50,395.25,258.96,334.82,206.23
257,0,0,275.28,163.00,395.65,267.69,335.46,215.34
258,0,0,276.18,172.50,396.04,276.41,336.11,224.46
259,0,0,277.07,182.00,396.44,285.14,336.75,233.57
260,0,0,278.60,195.64,397.47,297.99,338.04,246.81
261,0,0,280.14,209.27,398.49,310.85,339.31,260.06
262,0,0,279.72,225.48,397.58,326.28,338.65,275.88
263,0,0,279.30,234.47,396.66,334.49,337.98,284.48
264,0,0,278.88,243.45,395.74,342.71,337.31,293.08
265,0,0,278.46,243.73,394.82,346.70,336.64,295.21
266,0,0,278.05,244.00,393.90,341.70,335.98,292.85
267,0,0,278.86,237.19,394.72,334.89,336.79,286.04
268,0,0,279.68,230.38,395.53,328.08,337.61,279.23
269,0,0,281.59,211.04,397.44,308.74,339.51,259.89
270,0,0,283.50,191.70,399.35,289.40,341.43,240.55
271,0,0,283.68,171.54,399.53,269.25,341.61,220.39
272,0,0,283.86,151.39,399.71,249.09,341.78,200.24
273,0,0,284.04,131.23,399.89,228.93,341.97,180.08
274,0,0,282.40,113.80,398.26,211.50,340.33,162.65
275,0,0,282.29,100.17,398.15,197.87,340.22,149.02
276,0,0,282.19,83.26,398.04,180.97,340.12,132.12
277,0,0,282.08,79.44,397.93,177.14,340.0,128.29
278,0,0,282.33,79.61,398.18,177.31,340.25,128.46
279,0,0,282.59,79.77,398.44,177.48,340.51,128.62
280,0,0,282.84,79.94,398.69,177.64,340.76,128.79
281,0,0,283.28,80.47,399.13,178.17,341.2,129.32
282,0,0,283.71,81.00,399.57,178.71,341.64,129.86
283,0,0,281.15,86.78,397.00,184.48,339.07,135.63
284,0,0,278.59,92.55,394.44,190.25,336.51,141.4
285,0,0,279.95,99.63,395.81,197.34,337.88,148.49
286,0,0,281.32,106.72,397.17,204.42,339.25,155.57
287,0,0,281.59,110.53,396.08,208.23,338.83,159.38
288,0,0,281.86,114.34,395.00,212.05,338.43,163.19
289,0,0,282.22,115.07,398.08,212.77,340.15,163.92
290,0,0,285.86,129.14,397.40,226.85,341.63,178.0
291,0,0,302.56,127.96,418.41,225.66,360.49,176.81
292,0,0,316.73,125.78,432.58,223.49,374.65,174.63
293,0,0,320.72,125.25,437.78,224.70,379.25,174.97
294,0,0,335.10,123.90,456.05,225.09,395.58,174.5
295,0,0,354.86,122.55,474.32,225.48,414.59,174.01
296,0,0,361.12,122.65,481.79,227.33,421.46,174.99
297,0,0,352.14,119.49,474.00,225.91,413.07,172.7
298,0,0,362.32,117.09,485.39,231.20,423.86,174.14
299,0,0,351.81,114.68,476.08,224.59,413.94,169.63
300,0,0,348.73,114.34,474.20,225.99,411.47,170.17
301,0,0,342.51,113.25,469.19,226.65,405.85,169.95
302,0,0,336.30,112.16,464.18,227.30,400.24,169.73
303,0,0,317.23,107.26,445.11,224.60,381.17,165.93
304,0,0,310.42,104.54,434.21,225.95,372.31,165.25
305,0,0,303.60,101.81,423.32,227.30,363.46,164.56
306,1,0,286.71,98.00,406.43,223.49,346.57,160.75
307,1,0,282.35,91.46,402.07,216.95,342.21,154.2
308,1,0,261.65,89.83,381.37,227.26,321.51,158.55
309,1,0,253.48,86.02,373.20,211.50,313.34,148.76
310,1,0,244.22,85.47,363.94,219.10,304.08,152.28
311,1,0,233.87,75.12,353.59,214.20,293.73,144.66
312,1,0,226.24,72.40,345.96,211.48,286.1,141.94
313,1,0,228.15,72.31,347.87,211.39,288.01,141.85
314,1,0,230.05,72.22,349.77,211.30,289.91,141.76
315,1,0,231.96,72.13,351.68,211.20,291.82,141.66
316,1,0,233.87,72.03,353.59,211.11,293.73,141.57
317,1,0,235.77,71.94,355.49,211.02,295.63,141.48
318,1,0,237.68,71.85,357.40,210.93,297.54,141.39
319,1,0,251.85,72.94,371.56,212.02,311.7,142.48
320,1,0,257.29,71.99,377.01,213.08,317.15,142.54
321,1,0,262.74,71.04,382.46,214.14,322.6,142.59
322,1,0,273.64,73.49,393.35,218.60,333.5,146.05
323,1,0,280.17,71.85,399.89,216.97,340.03,144.41
324,1,0,280.17,70.76,399.89,215.88,340.03,143.32
325,1,0,280.17,69.67,399.89,214.79,340.03,142.23
326,1,0,280.48,70.04,400.19,215.15,340.34,142.6
327,1,0,280.78,70.40,400.50,215.51,340.64,142.95
328,1,0,281.08,70.76,400.80,215.88,340.94,143.32
329,1,0,281.38,71.13,401.10,216.24,341.24,143.69
330,1,0,281.69,71.49,401.40,216.60,341.54,144.05
331,1,0,281.99,71.85,401.71,216.96,341.85,144.41
332,1,0,282.29,72.22,402.01,217.33,342.15,144.78
333,1,0,282.59,72.58,402.31,217.69,342.45,145.13
334,1,0,282.90,72.94,402.62,218.05,342.76,145.5
335,1,0,274.73,76.21,394.44,221.32,334.59,148.76
336,1,0,268.66,80.77,387.75,222.83,328.21,151.8
337,1,0,262.60,85.34,381.06,224.35,321.83,154.84
338,1,0,256.54,89.90,374.37,225.86,315.46,157.88
339,1,0,250.48,94.46,367.68,227.37,309.08,160.92
340,0,0,243.46,99.16,360.03,229.02,301.75,164.09
341,0,0,227.73,102.77,343.67,229.58,285.7,166.18
342,0,0,216.26,107.19,331.58,230.95,273.92,169.07
343,0,0,204.80,111.62,319.48,232.33,262.14,171.98
344,0,0,188.55,115.71,301.94,233.36,245.25,174.53
345,0,0,172.30,119.79,284.40,234.40,228.35,177.09
346,0,0,164.13,124.70,276.23,239.30,220.18,182.0
347,0,0,144.52,125.20,256.62,236.58,200.57,180.89
348,0,0,132.80,123.53,246.71,235.99,189.75,179.76
349,0,0,121.09,121.87,236.80,235.40,178.94,178.63
350,0,0,123.27,119.38,237.60,233.99,180.44,176.69
351,0,0,121.09,122.33,238.00,232.00,179.55,177.16
352,0,0,130.08,123.38,244.58,235.52,187.33,179.45
353,0,0,160.86,123.33,272.96,237.94,216.91,180.63
354,0,0,172.03,121.56,284.13,236.17,228.08,178.87
355,0,0,201.17,123.06,313.27,237.67,257.22,180.37
356,0,0,223.24,122.52,340.80,237.12,282.02,179.82
357,0,0,245.30,121.97,357.40,236.58,301.35,179.28
358,0,0,256.47,122.79,368.57,237.40,312.52,180.09
359,0,0,267.63,123.61,379.73,238.21,323.68,180.91
360,0,0,278.12,122.52,390.22,237.12,334.17,179.82
361,0,0,288.61,121.43,400.71,236.03,344.66,178.73
362,0,0,288.20,122.52,400.30,237.12,344.25,179.82
363,0,0,287.79,123.61,399.89,238.21,343.84,180.91
364,0,0,287.79,125.07,399.89,238.21,343.84,181.64
365,0,0,287.79,126.54,399.89,238.21,343.84,182.38
366,0,0,287.79,128.00,399.89,238.21,343.84,183.11
367,0,0,273.08,124.73,385.18,234.94,329.13,179.84
368,0,0,261.64,127.18,373.74,235.76,317.69,181.47
369,0,0,242.58,126.37,354.68,233.30,298.63,179.84
370,0,0,233.86,127.73,345.96,234.66,289.91,181.19
371,0,0,225.14,129.09,337.24,236.02,281.19,182.56
372,0,0,209.60,124.73,324.90,231.67,267.25,178.2
373,0,0,212.47,125.82,326.17,232.76,269.32,179.29
374,0,0,215.34,126.91,327.44,233.84,271.39,180.38
375,0,0,214.88,126.90,326.98,233.83,270.93,180.37
376,0,0,214.43,126.88,326.53,233.81,270.48,180.34
377,0,0,213.97,126.87,326.07,233.80,270.02,180.34
378,0,0,238.50,127.46,338.33,234.39,288.41,180.92
379,0,0,243.20,129.54,338.06,236.48,290.63,183.01
380,0,0,258.80,128.00,348.68,234.93,303.74,181.47
381,0,0,264.70,128.91,354.58,235.84,309.64,182.38
382,0,0,269.01,128.46,356.85,235.39,312.93,181.93
383,0,0,282.40,128.00,368.20,234.93,325.3,181.47
384,0,0,281.00,128.00,368.20,234.93,324.6,181.47
385,0,0,281.00,128.00,368.20,230.50,324.6,179.25
386,0,0,281.00,128.00,368.20,230.48,324.6,179.24
387,0,0,281.00,128.00,368.20,230.46,324.6,179.23
388,0,0,281.00,128.00,368.20,230.44,324.6,179.22
389,0,0,281.00,128.00,368.20,230.42,324.6,179.21
390,0,0,281.00,128.00,368.20,230.40,324.6,179.2
391,0,0,279.58,126.61,366.84,229.01,323.21,177.81
392,0,0,279.58,126.63,366.90,229.03,323.24,177.83
393,0,0,279.59,126.66,366.95,229.06,323.27,177.86
394,0,0,279.59,126.68,367.00,229.08,323.29,177.88
395,0,0,279.59,126.71,367.06,229.11,323.32,177.91
396,0,0,279.59,126.74,367.11,229.13,323.35,177.94
397,0,0,279.59,126.76,367.17,229.16,323.38,177.96
398,0,0,279.59,126.79,367.22,229.18,323.4,177.99
399,0,0,279.59,126.81,367.28,229.21,323.43,178.01
400,0,0,279.59,126.84,367.33,229.24,323.46,178.04
401,0,0,279.59,126.86,367.39,229.26,323.49,178.06
402,0,0,279.59,126.89,367.44,229.29,323.51,178.09
403,0,0,279.59,126.91,367.49,229.31,323.54,178.11
404,0,0,279.59,126.94,367.55,229.34,323.57,178.14
405,0,0,279.59,126.96,367.60,229.36,323.6,178.16
406,0,0,279.59,126.99,367.66,229.39,323.62,178.19
407,0,0,279.59,127.01,367.71,229.41,323.65,178.21
408,0,0,279.59,127.04,367.77,229.44,323.68,178.24
409,0,0,279.60,127.06,367.82,229.46,323.71,178.26
410,0,0,279.60,127.09,367.87,229.49,323.74,178.29
411,0,0,279.60,127.11,367.93,229.51,323.76,178.31
412,0,0,279.60,127.14,367.98,229.54,323.79,178.34
413,0,0,279.60,127.16,368.04,229.56,323.82,178.36
414,0,0,279.60,127.19,368.09,229.59,323.85,178.39
415,0,0,279.60,127.21,368.15,229.61,323.88,178.41
416,0,0,279.60,127.24,368.20,229.64,323.9,178.44
417,0,0,278.83,127.21,368.20,229.61,323.51,178.41
418,0,0,278.05,127.18,368.20,229.58,323.12,178.38
419,0,0,277.28,127.15,368.20,229.55,322.74,178.35
420,0,0,276.50,127.12,368.20,229.52,322.35,178.32
421,0,0,272.83,127.09,368.20,236.80,320.51,181.94
422,0,0,269.35,127.09,368.80,236.30,319.08,181.69
423,0,0,265.88,127.09,369.40,232.90,317.64,180.0
424,0,0,262.40,127.09,370.00,229.49,316.2,178.29
425,0,0,263.27,126.64,370.47,232.70,316.87,179.67
426,0,0,261.00,127.09,373.20,229.49,317.1,178.29
427,0,0,259.87,127.32,372.44,232.20,316.15,179.76
428,0,0,258.73,127.55,371.69,234.90,315.21,181.22
429,0,0,257.60,127.77,370.93,230.17,314.26,178.97
430,0,0,257.97,127.40,371.69,232.74,314.83,180.07
431,0,0,258.35,127.02,372.44,235.30,315.39,181.16
432,0,0,258.73,126.64,373.20,234.50,315.97,180.57
433,0,0,258.62,126.66,373.23,234.95,315.93,180.81
434,0,0,258.51,126.68,373.26,235.40,315.88,181.04
435,0,0,258.41,126.70,373.29,235.46,315.85,181.08
436,0,0,258.30,126.72,373.33,235.53,315.81,181.12
437,0,0,258.19,126.74,373.36,235.59,315.77,181.16
438,0,0,258.08,126.76,373.39,235.66,315.74,181.21
439,0,0,257.97,126.78,373.42,235.72,315.7,181.25
440,0,0,257.86,126.80,373.45,235.79,315.65,181.29
441,0,0,257.76,126.82,373.48,235.85,315.62,181.33
442,0,0,257.65,126.84,373.51,235.91,315.58,181.38
443,0,0,257.54,126.86,373.54,235.98,315.54,181.42
444,0,0,257.43,126.88,373.58,236.04,315.5,181.46
445,0,0,257.32,126.90,373.61,236.11,315.47,181.5
446,0,0,257.22,126.92,373.64,236.17,315.43,181.54
447,0,0,257.11,126.94,373.67,236.24,315.39,181.59
448,0,0,257.00,126.96,373.70,236.30,315.35,181.63
449,0,0,256.78,126.95,374.06,236.01,315.42,181.48
450,0,0,256.56,126.95,374.41,235.73,315.49,181.34
451,0,0,256.34,126.95,374.77,235.44,315.55,181.19
452,0,0,256.12,126.95,375.13,235.16,315.62,181.06
453,0,0,255.89,126.95,375.49,234.87,315.69,180.91
454,0,0,255.67,126.94,375.84,234.59,315.75,180.76
455,0,0,255.45,126.94,376.20,234.30,315.82,180.62
456,0,0,246.93,88.03,384.30,207.00,315.62,147.51
457,0,0,244.82,71.81,386.17,197.35,315.5,134.58
458,0,0,242.71,55.60,388.05,187.70,315.38,121.65
459,0,0,240.87,43.58,387.40,178.60,314.13,111.09
460,0,0,239.03,31.55,386.75,183.05,312.89,107.3
461,0,0,238.80,14.05,387.70,167.30,313.25,90.67
462,0,0,237.89,4.52,386.79,157.77,312.34,81.14
463,1,0,237.40,0.00,390.88,157.70,314.14,78.85
