Frame,FPS,Distance_x,Distance_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,Prop_roi(%),Time,Roi_time,In_roi,Tracking_success,Refound_tracking,camera_pan,camera_tilt,object_pan1,object_tilt1,object_tilt2,object_pan2,img_center_x,img_center_y
83,34.12,-12,12,256.2782058989647,104.98877718370359,408,233,49.66,5.35,2.65,True,True,0,554,240,686,193,840,305,320,180
84,32.11,-12,12,256.25841790233113,104.7626397466999,408,233,49.01,5.42,2.65,True,True,0,554,240,686,193,840,305,320,180
85,35.84,-12,12,256.30448398437795,104.89085235467456,408,233,48.45,5.48,2.65,True,True,0,554,240,686,193,840,305,320,180
86,35.3,-12,12,256.2363202825172,104.86072321565392,408,233,47.93,5.54,2.65,True,True,0,554,240,686,193,840,305,320,180
87,30.83,-12,12,256.161073758645,104.84383759953946,408,233,47.36,5.61,2.65,True,True,0,554,240,686,193,840,305,320,180
88,36.91,-12,12,256.1361525288992,104.80931153479565,408,233,46.86,5.66,2.65,True,True,0,554,240,686,193,840,305,320,180
89,35.65,-12,12,256.15409009973837,104.84673323815858,408,233,46.37,5.72,2.65,True,True,0,554,240,686,193,840,305,320,180
90,37.99,-11,12,255.97833540338033,104.86625833927752,408,233,45.92,5.78,2.65,True,True,0,554,240,686,193,840,305,320,180
91,38.38,-11,12,255.86386196282805,104.91571600786261,408,233,45.46,5.84,2.65,True,True,0,554,240,686,193,840,305,320,180
92,38.49,-12,12,256.05867810048426,104.97406463453869,408,233,45.0,5.9,2.65,True,True,0,554,240,686,193,840,305,320,180
93,38.38,-12,11,256.02881589320043,105.10702266012775,408,233,44.56,5.96,2.65,True,True,0,554,240,686,193,840,305,320,180
94,37.05,-12,11,256.10014092815334,105.16509417393681,408,233,44.12,6.02,2.65,True,True,0,554,240,686,193,840,305,320,180
95,38.49,-12,11,256.12329984360616,105.21502405010762,408,233,43.7,6.07,2.65,True,True,0,554,240,686,193,840,305,320,180
96,36.28,-12,11,256.1182241474585,105.21934369028627,408,233,43.28,6.13,2.65,True,True,0,554,240,679,193,840,312,320,180
97,36.65,-12,11,256.1047947671018,105.18346728492217,408,233,42.85,6.19,2.65,True,True,0,554,240,662,193,840,329,320,180
98,39.95,-12,11,256.0779091548339,105.16829233265055,408,233,42.45,6.25,2.65,True,True,0,554,240,647,193,840,342,320,180
99,39.99,-12,11,256.2537509714183,105.09787543736985,408,233,42.07,6.31,2.65,True,True,0,554,240,636,193,840,355,320,180
100,36.97,-11,12,255.98839789353804,104.89929826404335,408,233,41.69,6.37,2.65,True,True,0,554,240,625,193,840,368,320,180
101,35.49,-12,12,257.05342780767074,105.37476840118102,408,233,41.31,6.42,2.65,True,True,0,554,240,612,193,840,381,320,180
102,34.88,-25,10,270.26486223981533,107.95020148666913,421,234,40.9,6.49,2.65,True,True,0,554,240,600,193,840,395,320,180
103,40.42,-40,10,286.5854001472415,108.33889051320445,435,233,62.07,6.54,4.06,False,True,0,554,240,587,193,840,408,320,180
104,38.22,-52,9,298.55211043132147,109.32960891533573,446,234,61.53,6.6,4.06,False,True,0,552,240,577,193,840,420,320,180
105,39.98,-60,9,307.6914909647443,109.71991194060294,455,234,61.01,6.66,4.06,False,True,0,548,240,566,193,840,430,320,180
106,38.49,-71,8,318.1938069591844,111.03002915716377,464,234,60.5,6.71,4.06,False,True,0,545,240,554,193,840,440,320,180
107,39.87,-79,8,327.6208341554931,111.00299858930921,473,233,59.99,6.77,4.06,False,True,0,541,240,543,193,840,453,320,180
108,38.37,-87,8,335.2556147563786,111.72706242513914,480,234,59.49,6.83,4.06,False,True,0,537,240,532,193,840,464,320,180
109,35.84,-83,7,331.2338681653094,113.31809398876591,475,234,58.97,6.89,4.06,False,True,0,533,240,519,193,840,475,320,180
110,36.24,-84,7,333.72412095434,113.74250540788992,477,234,58.46,6.95,4.06,False,True,0,529,240,507,193,840,487,320,180
111,35.77,-81,6,330.2568460059098,114.06584453180642,473,234,57.96,7.01,4.06,False,True,0,525,240,496,193,840,498,320,180
112,42.97,-77,6,326.9384650588614,114.64491989742936,469,234,57.5,7.06,4.06,False,True,0,520,240,487,193,840,498,320,180
113,41.21,-72,7,321.6129057454864,114.76086606877308,463,234,57.04,7.12,4.06,False,True,0,516,240,486,193,840,498,320,180
114,35.63,-67,6,317.3256383138409,115.60804388795074,459,235,56.53,7.18,4.06,False,True,0,512,240,487,193,840,498,320,180
115,35.84,-63,5,312.20225508433634,115.8313500874675,454,235,56.03,7.25,4.06,False,True,0,507,240,487,193,840,498,320,180
116,41.7,-52,5,301.93233456956386,116.45925554264674,444,236,55.61,7.3,4.06,False,True,0,504,240,487,193,840,498,320,180
117,35.63,-52,5,302.80748975556656,116.82031200042164,443,235,55.14,7.37,4.06,False,True,0,501,240,487,193,840,498,320,180
118,36.55,-37,5,286.2635870139141,115.74465060320566,429,236,54.68,7.43,4.06,False,True,0,499,240,487,193,840,498,320,180
119,39.27,-14,3,264.1107761320228,118.051812578231,405,236,54.25,7.49,4.06,True,True,0,497,240,487,193,840,498,320,180
120,40.62,10,3,240.75424374787036,118.66514799593227,381,237,53.85,7.54,4.06,True,True,0,494,240,487,193,840,498,320,180
121,38.31,12,4,239.09750060592506,118.68810275859515,378,236,53.43,7.6,4.06,True,True,0,494,240,487,193,840,498,320,180
122,39.16,23,3,228.19588012476572,119.2349403362928,366,236,53.03,7.66,4.06,True,True,0,494,240,487,193,840,498,320,180
123,36.63,34,3,218.1441866784388,120.33371649533782,355,236,55.19,7.72,4.25,False,True,0,494,240,487,193,840,500,320,180
124,39.45,47,3,205.41125655401942,120.47555020172722,342,235,54.78,7.78,4.25,False,True,0,496,240,487,193,840,498,320,180
125,37.61,47,3,205.8669287606046,120.4044710999176,342,235,54.37,7.83,4.25,False,True,0,498,240,487,193,840,498,320,180
126,37.81,47,3,205.4054724701296,120.33949597074705,342,235,53.97,7.89,4.25,False,True,0,499,240,487,193,840,498,320,180
127,40.21,47,3,205.30349733971136,120.28664380243018,342,235,53.56,7.95,4.25,False,True,0,500,240,487,193,840,498,320,180
128,34.9,47,3,205.25185978021238,120.25169683427995,342,235,53.16,8.01,4.25,False,True,0,502,240,487,193,841,498,320,180
129,37.19,42,3,210.99875687976888,120.56818329175493,347,235,52.75,8.07,4.25,False,True,0,504,240,487,193,840,498,320,180
130,38.78,33,3,219.70355387312063,120.29946333719465,356,235,52.36,8.13,4.25,False,True,0,505,240,487,193,840,498,320,180
131,39.77,31,3,221.06948728502087,120.54041326372496,357,235,51.99,8.19,4.25,False,True,0,507,240,486,193,840,498,320,180
132,41.6,24,3,228.04313380063462,120.6585985028191,364,235,51.62,8.25,4.25,True,True,0,508,240,487,193,840,498,320,180
133,35.35,19,3,233.77683754764473,120.78348859153277,370,235,51.22,8.32,4.25,True,True,0,508,240,487,193,840,498,320,180
134,40.63,9,3,243.09540130296614,120.76018384966324,379,235,50.87,8.37,4.25,True,True,0,508,240,487,193,840,498,320,180
135,38.97,7,3,245.84922283806765,120.47307581582292,382,235,50.51,8.43,4.25,True,True,0,508,240,487,193,840,498,320,180
136,38.97,-1,3,253.55206846426466,120.54078472899174,390,235,50.16,8.49,4.25,True,True,0,508,240,487,193,840,498,320,180
137,35.37,-5,3,257.14177629130756,120.58555520022279,393,235,49.79,8.55,4.25,True,True,0,508,240,487,193,840,498,320,180
138,33.97,-4,3,256.7711572215608,120.60447869933715,393,235,49.43,8.62,4.25,True,True,0,508,240,487,193,840,498,320,180
139,36.24,-4,3,256.7159981609644,120.6229647486889,393,235,49.08,8.68,4.25,True,True,0,508,240,487,193,840,498,320,180
140,34.0,-4,3,256.778166986819,120.69330956418547,393,235,48.71,8.74,4.25,True,True,0,508,240,487,193,840,498,320,180
141,35.91,-4,3,256.8196202375626,120.60331232992274,393,235,48.37,8.81,4.25,True,True,0,508,240,487,193,840,498,320,180
142,33.65,-4,3,256.8267301339745,120.46466074649406,393,235,48.01,8.87,4.25,True,True,0,508,240,487,193,840,498,320,180
143,33.68,-4,3,256.9216865133435,120.42706588537578,393,235,47.63,8.94,4.25,True,True,0,508,240,487,193,840,498,320,180
144,34.87,-4,3,256.9190875818325,120.35152951708956,393,235,47.3,9.0,4.25,True,True,0,508,240,487,193,840,498,320,180
145,30.19,-4,3,256.7888818337707,120.32414732098067,393,235,46.94,9.08,4.25,True,True,0,508,240,487,193,840,498,320,180
146,33.01,-4,3,256.84188048353644,120.24682791451285,393,235,46.59,9.14,4.25,True,True,0,508,240,487,193,840,498,320,180
147,28.65,-4,3,256.7640972522973,120.18412543079974,393,235,46.22,9.22,4.25,True,True,0,508,240,501,193,840,484,320,180
148,28.98,-4,3,256.63932285548987,120.31455961730813,393,235,45.82,9.3,4.25,True,True,0,508,240,520,193,840,468,320,180
149,28.59,-4,3,256.5307782837249,120.26491094459544,393,235,45.46,9.37,4.25,True,True,0,508,240,534,193,840,454,320,180
150,30.96,-4,3,256.35862662093757,120.3100286926882,393,235,45.1,9.45,4.25,True,True,0,508,240,548,193,840,439,320,180
151,27.32,-4,3,256.30714169027215,120.42168740123455,393,235,44.73,9.52,4.25,True,True,0,508,240,565,193,840,425,320,180
152,29.05,4,3,248.39012613435284,120.08416117734825,385,235,44.38,9.6,4.25,True,True,0,508,240,580,193,840,410,320,180
153,31.43,27,4,225.10551627209776,119.81915771527036,362,235,44.05,9.67,4.25,True,True,0,508,240,595,193,840,394,320,180
154,29.17,32,3,220.4270898825942,119.83607559262822,358,235,55.96,9.74,5.44,False,True,0,508,240,609,193,840,379,320,180
155,28.98,50,3,201.2858555345397,119.15383871217874,339,235,55.53,9.82,5.44,False,True,0,510,240,625,193,840,363,320,180
156,30.72,59,4,192.13286874550013,118.78888921451096,331,236,55.12,9.89,5.44,False,True,0,512,240,640,193,840,347,320,180
157,29.37,76,4,174.91822009644056,117.59669880583539,316,236,54.7,9.97,5.44,False,True,0,514,240,655,193,840,331,320,180
158,29.14,85,4,165.98936798309023,117.19924988775706,306,235,54.3,10.04,5.44,False,True,0,518,240,671,193,840,313,320,180
159,30.72,101,6,149.57454980333102,115.62307970916564,291,235,53.9,10.12,5.44,False,True,0,520,240,685,193,840,305,320,180
160,30.17,102,6,147.88584836891795,114.08581871376968,290,234,53.51,10.19,5.44,False,True,0,525,240,686,193,840,305,320,180
161,29.34,110,8,138.06530714686596,111.73660580029312,283,234,53.11,10.27,5.44,False,True,0,530,240,686,193,840,305,320,180
162,28.45,114,9,133.57047216866806,110.66825760267828,280,234,52.72,10.34,5.44,False,True,0,534,240,686,193,840,305,320,180
163,30.69,113,10,134.7551649186983,108.14881982083698,282,232,52.35,10.42,5.44,False,True,0,539,240,686,193,840,305,320,180
164,29.39,113,11,133.15500774900667,107.26557051441594,282,233,51.97,10.49,5.44,False,True,0,542,240,686,193,840,305,320,180
165,27.44,100,11,146.14341558586656,106.9866637311158,295,233,51.59,10.57,5.44,False,True,0,545,240,686,193,840,305,320,180
166,30.94,71,10,176.89177722785593,108.34446631861343,324,232,51.23,10.64,5.44,False,True,0,549,240,686,193,840,305,320,180
167,29.57,65,11,182.66423350326608,108.1965525255069,329,232,50.88,10.71,5.44,False,True,0,552,240,686,193,840,305,320,180
168,38.35,35,11,212.45217344154483,108.78130458521905,359,232,50.61,10.77,5.44,False,True,0,555,240,686,193,840,305,320,180
169,37.26,28,11,220.47518840979282,108.7202513138516,365,231,50.33,10.83,5.44,True,True,0,557,240,686,193,840,305,320,180
170,37.01,16,10,232.4951803369064,109.55675403550964,377,231,50.06,10.89,5.44,True,True,0,556,240,686,193,840,305,320,180
171,38.19,4,11,244.1720924336184,109.29302938013493,389,231,49.78,10.95,5.44,True,True,0,556,240,686,193,840,305,320,180
172,40.71,-10,10,258.15435769622445,109.40340566187514,403,231,49.53,11.0,5.44,True,True,0,556,240,686,193,840,305,320,180
173,38.67,-19,11,267.4978399179044,108.83005522858998,413,231,49.26,11.06,5.44,True,True,0,556,240,686,193,840,305,320,180
174,36.83,-23,10,270.0807812995306,109.09200353677583,416,232,49.0,11.12,5.44,True,True,0,556,240,686,193,840,305,320,180
175,39.67,-21,11,268.7481875761109,108.87643395338213,415,232,48.75,11.18,5.44,True,True,0,556,240,686,193,840,305,320,180
176,38.93,-21,11,268.5982861653523,108.71583337412025,415,232,48.49,11.24,5.44,True,True,0,556,240,686,193,840,305,320,180
177,29.05,-21,11,268.64901050615276,108.85678348782164,415,232,48.21,11.3,5.44,True,True,0,556,240,686,193,840,305,320,180
178,38.67,-21,11,268.7965842707762,108.81474155491357,415,231,47.96,11.36,5.44,True,True,0,556,240,686,193,840,305,320,180
179,37.06,-21,11,268.73868633523466,108.82246942030662,415,232,47.71,11.42,5.44,True,True,0,556,240,686,193,840,305,320,180
180,36.62,-21,11,268.81682751094854,108.90394369355892,415,232,47.46,11.48,5.44,True,True,0,556,240,686,193,840,305,320,180
181,38.04,-21,11,268.73717985442767,108.7573170736505,415,232,47.22,11.54,5.44,True,True,0,556,240,686,193,840,305,320,180
182,37.0,-21,11,268.72702525075465,108.82912744569109,415,232,46.98,11.6,5.44,True,True,0,556,240,686,193,840,305,320,180
183,36.95,-21,11,268.7105085860592,108.7903492585318,415,232,46.75,11.66,5.44,True,True,0,556,240,686,193,840,305,320,180
184,38.76,-21,11,268.76655272849024,108.74779132548235,415,231,46.52,11.72,5.44,True,True,0,556,240,686,193,840,305,320,180
185,36.86,-21,11,268.7529683833675,108.81906896937157,415,231,46.28,11.77,5.44,True,True,0,556,240,686,193,840,305,320,180
186,38.92,-21,11,268.7231249793027,108.72623202538534,415,231,46.06,11.83,5.44,True,True,0,556,240,686,193,840,305,320,180
187,36.74,-21,11,268.7416504717724,108.72363432640418,415,231,45.83,11.89,5.44,True,True,0,556,240,686,193,840,305,320,180
188,41.02,-21,11,268.82845166090584,108.85343493715472,414,231,45.62,11.95,5.44,True,True,0,556,240,686,193,840,305,320,180
189,38.36,-21,11,268.5263418844265,108.59494859217949,414,231,45.4,12.0,5.44,True,True,0,556,240,686,193,840,305,320,180
190,41.27,-21,11,268.5368888261514,108.55923440854573,414,231,45.19,12.06,5.44,True,True,0,556,240,686,193,840,305,320,180
191,37.92,-21,11,268.4489192231737,108.53796581337264,414,231,44.98,12.12,5.44,True,True,0,556,240,686,193,840,305,320,180
192,36.65,-21,11,268.45720303476486,108.54808175288284,414,231,44.76,12.17,5.44,True,True,0,556,240,679,193,840,312,320,180
193,40.36,-21,11,268.4336835615592,108.54025362857664,414,231,44.55,12.23,5.44,True,True,0,556,240,664,193,840,328,320,180
194,36.13,-21,11,268.29685996022306,108.4286428589276,415,232,44.34,12.29,5.44,True,True,0,556,240,651,193,840,342,320,180
195,36.99,-21,11,268.32610945152214,108.48190511943567,415,232,44.13,12.35,5.44,True,True,0,556,240,639,193,840,354,320,180
196,37.05,-21,11,268.47286698095974,108.60088064689788,415,232,43.91,12.41,5.44,True,True,0,556,240,627,193,840,367,320,180
197,36.65,-31,10,280.49294191459956,110.32675296264904,423,230,54.97,12.47,6.85,False,True,0,556,240,613,193,840,381,320,180
198,35.22,-46,10,297.25621929764174,112.40243442434533,437,230,54.69,12.53,6.85,False,True,0,553,240,602,193,840,394,320,180
199,39.72,-56,10,307.97189072851154,112.28546246381238,446,228,54.44,12.59,6.85,False,True,0,550,240,589,193,840,408,320,180
200,36.0,-59,10,311.7148799498559,113.25500083385282,449,229,54.17,12.65,6.85,False,True,0,546,240,577,193,840,421,320,180
201,35.34,-68,10,320.0966284201459,113.35246055384825,457,228,53.92,12.71,6.85,False,True,0,545,240,565,193,840,431,320,180
202,35.82,-82,9,334.3756109175848,114.28450381109738,470,229,53.66,12.77,6.85,False,True,0,540,240,552,193,840,445,320,180
203,39.87,-76,9,329.56912721245646,115.5796044086085,464,229,53.43,12.83,6.85,False,True,0,537,240,541,193,840,455,320,180
204,40.2,-75,8,329.92052470652163,116.24296659342366,463,228,53.19,12.88,6.85,False,True,0,532,240,530,193,840,466,320,180
205,35.62,-75,8,329.35358981692934,116.51655240982583,462,229,52.94,12.94,6.85,False,True,0,528,240,518,193,840,478,320,180
206,41.57,-74,8,328.52577555891617,117.69928029308612,461,229,52.7,13.0,6.85,False,True,0,524,240,505,193,840,491,320,180
207,35.45,-69,7,323.1723993340969,118.37992361301627,455,229,52.46,13.06,6.85,False,True,0,519,240,494,193,840,498,320,180
208,35.9,-64,6,319.0868723676392,119.0802590458677,450,229,52.21,13.12,6.85,False,True,0,515,240,486,193,840,498,320,180
209,40.85,-57,7,312.59138099438854,118.85789884673429,443,229,51.98,13.18,6.85,False,True,0,510,240,487,193,840,498,320,180
210,40.84,-53,6,308.1693583574548,119.3122872676059,439,229,51.75,13.24,6.85,False,True,0,509,240,487,193,840,498,320,180
211,40.64,-50,6,305.6622615359465,119.36125026688164,436,229,51.52,13.3,6.85,False,True,0,504,240,487,193,840,498,320,180
212,38.89,-47,7,303.1656767535689,119.76820065753361,432,228,51.29,13.36,6.85,False,True,0,503,240,487,193,840,498,320,180
