frame,occluded,outside,xmin,ymin,xmax,ymax,obj_center_x,obj_center_y
32,0,0,232.95,119.00,350.45,224.26,291.7,171.63
33,0,0,232.93,119.04,350.50,224.18,291.72,171.61
34,0,0,232.91,119.08,350.56,224.09,291.74,171.59
35,0,0,232.90,119.12,350.61,224.00,291.75,171.56
36,0,0,232.88,119.17,350.67,223.92,291.77,171.54
37,0,0,232.86,119.21,350.72,223.83,291.79,171.52
38,0,0,232.84,119.25,350.78,223.74,291.81,171.5
39,0,0,232.83,119.30,350.83,223.66,291.83,171.48
40,0,0,232.81,119.34,350.89,223.57,291.85,171.45
41,0,0,232.79,119.38,350.94,223.49,291.87,171.44
42,0,0,232.78,119.43,351.00,223.40,291.89,171.42
43,0,0,219.72,119.49,339.52,226.19,279.62,172.84
44,0,0,199.17,117.52,320.56,226.93,259.87,172.22
45,0,0,178.62,115.55,301.59,227.67,240.1,171.61
46,0,0,166.06,115.22,289.24,227.49,227.65,171.36
47,0,0,153.50,114.90,276.90,227.30,215.2,171.1
48,0,0,139.14,113.36,262.75,225.90,200.94,169.63
49,0,0,124.78,111.82,248.60,224.50,186.69,168.16
50,0,0,120.24,108.65,246.55,222.45,183.4,165.55
51,0,0,115.70,105.47,244.50,220.40,180.1,162.94
52,0,0,117.74,103.65,247.45,218.60,182.59,161.12
53,0,0,119.78,101.84,250.40,216.80,185.09,159.32
54,0,0,134.31,102.97,264.93,217.94,199.62,160.45
55,0,0,164.27,102.29,294.89,217.25,229.58,159.77
56,0,0,186.06,102.90,314.70,217.86,250.38,160.38
57,0,0,217.39,102.82,344.05,217.78,280.72,160.3
58,0,0,248.71,102.75,373.40,217.70,311.06,160.22
59,0,0,265.96,103.20,390.65,218.15,328.3,160.68
60,0,0,283.21,103.65,407.90,218.61,345.55,161.13
61,0,0,294.79,103.65,419.48,217.45,357.13,160.55
62,0,0,306.36,103.65,431.05,216.30,368.71,159.98
63,0,0,310.27,101.39,435.28,213.84,372.77,157.62
64,0,0,306.24,101.97,431.56,214.22,368.9,158.09
65,0,0,302.21,102.55,427.84,214.60,365.02,158.57
66,0,0,298.17,103.13,424.11,214.97,361.14,159.05
67,0,0,294.14,103.71,420.39,215.35,357.26,159.53
68,0,0,276.58,103.93,403.14,215.37,339.86,159.65
69,0,0,259.02,104.15,385.89,215.38,322.45,159.76
70,0,0,241.46,104.36,368.65,215.39,305.06,159.88
71,0,0,223.89,104.58,351.40,215.41,287.64,160.0
72,0,0,203.63,104.13,331.45,214.75,267.54,159.44
73,0,0,183.37,103.67,311.50,214.10,247.44,158.88
74,0,0,180.61,104.17,310.50,215.40,245.56,159.78
75,0,0,200.59,106.86,326.95,217.20,263.77,162.03
76,0,0,220.56,109.55,343.40,219.00,281.98,164.28
77,0,0,254.60,113.64,373.82,222.20,314.21,167.92
78,0,0,273.01,113.64,390.84,221.05,331.92,167.34
79,0,0,300.50,113.64,416.94,219.90,358.72,166.77
80,0,0,331.37,116.97,446.75,221.55,389.06,169.26
81,0,0,354.29,116.21,468.62,219.11,411.46,167.66
82,0,0,364.50,118.18,477.77,219.40,421.13,168.79
83,0,0,384.02,116.82,497.30,218.04,440.66,167.43
84,0,0,398.44,116.78,515.78,216.46,457.11,166.62
85,0,0,390.17,116.74,511.56,214.89,450.87,165.81
86,0,0,367.02,117.30,486.38,216.18,426.7,166.74
87,0,0,343.88,117.87,461.20,217.48,402.54,167.68
88,0,0,313.24,121.16,428.54,221.49,370.89,171.32
89,0,0,281.92,120.44,397.63,220.59,339.77,170.51
90,0,0,250.60,119.71,366.71,219.69,308.65,169.7
91,0,0,222.21,120.13,338.72,219.93,280.47,170.03
92,0,0,193.81,120.54,310.73,220.17,252.27,170.35
93,0,0,184.27,120.45,301.60,219.90,242.94,170.18
94,0,0,167.48,119.54,284.80,218.99,226.14,169.27
95,0,0,167.98,119.88,284.46,219.33,226.22,169.61
96,0,0,168.49,120.22,284.12,219.67,226.31,169.94
97,0,0,178.39,120.26,294.53,219.71,236.46,169.99
98,0,0,188.30,120.30,304.93,219.75,246.62,170.03
99,0,0,200.90,120.34,316.01,219.79,258.45,170.06
100,0,0,213.50,120.37,327.10,219.82,270.3,170.09
101,0,0,226.10,120.41,338.18,219.86,282.14,170.13
102,0,0,238.70,120.45,349.27,219.90,293.99,170.18
103,0,0,248.70,120.22,360.62,219.67,304.66,169.94
104,0,0,258.70,120.00,371.97,219.45,315.34,169.72
105,0,0,267.78,120.00,381.05,219.45,324.41,169.72
106,0,0,276.86,120.00,390.13,219.45,333.5,169.72
107,0,0,271.98,120.22,386.10,219.67,329.04,169.94
108,0,0,273.15,119.84,388.12,219.29,330.63,169.56
109,0,0,244.36,118.11,360.18,217.56,302.27,167.84
110,0,0,237.37,119.09,354.04,218.54,295.71,168.81
111,0,0,215.69,118.41,333.21,217.86,274.45,168.13
112,0,0,194.01,117.73,312.38,217.18,253.19,167.46
113,0,0,180.51,117.05,299.73,216.50,240.12,166.78
114,0,0,167.00,116.36,287.07,215.81,227.03,166.09
115,0,0,151.11,112.73,271.19,212.18,211.15,162.46
116,0,0,121.60,106.83,251.20,217.60,186.4,162.22
117,0,0,101.86,100.48,236.90,212.10,169.38,156.29
118,0,0,103.90,103.20,233.50,213.97,168.7,158.59
119,0,0,120.50,102.59,253.77,213.36,187.13,157.98
120,0,0,133.08,101.99,264.52,212.76,198.8,157.38
121,0,0,145.66,101.38,275.26,212.15,210.46,156.76
122,0,0,168.82,103.20,298.41,213.97,233.62,158.59
123,0,0,196.51,103.43,326.11,214.20,261.31,158.81
124,0,0,224.20,103.65,353.80,214.42,289.0,159.03
125,0,0,247.58,102.95,375.94,213.57,311.76,158.26
126,0,0,270.97,102.25,398.08,212.72,334.52,157.49
127,0,0,288.90,103.59,414.77,213.92,351.83,158.75
128,0,0,299.08,103.19,425.56,213.37,362.32,158.28
129,0,0,309.27,102.79,436.35,212.82,372.81,157.81
130,0,0,310.39,103.58,436.98,213.46,373.69,158.52
131,0,0,311.52,104.36,437.60,214.09,374.56,159.22
132,0,0,303.27,104.46,428.85,214.05,366.06,159.25
133,0,0,295.02,104.56,420.10,214.00,357.56,159.28
134,0,0,278.45,103.43,403.53,212.87,340.99,158.15
135,0,0,261.88,115.91,386.96,225.35,324.42,170.63
136,0,0,252.80,124.54,377.88,233.97,315.34,179.25
137,0,0,236.46,128.62,361.54,238.06,299.0,183.34
138,0,0,220.12,132.71,345.19,242.15,282.65,187.43
139,0,0,205.13,135.66,330.21,245.10,267.67,190.38
140,0,0,201.96,138.61,327.04,248.05,264.5,193.33
141,0,0,229.66,138.83,352.57,246.92,291.12,192.88
142,0,0,242.23,140.88,364.79,247.62,303.51,194.25
143,0,0,254.80,142.92,377.01,248.31,315.9,195.62
144,0,0,272.80,144.96,389.23,249.00,331.01,196.98
145,0,0,294.70,145.98,410.53,249.20,352.62,197.59
146,0,0,316.60,146.99,431.84,249.40,374.22,198.19
147,0,0,334.45,147.39,448.30,249.52,391.38,198.45
148,0,0,352.30,147.80,464.76,249.65,408.53,198.73
149,0,0,345.61,148.21,464.20,249.77,404.9,198.99
150,0,0,335.30,147.49,452.59,248.94,393.94,198.22
151,0,0,324.99,146.78,440.98,248.10,382.99,197.44
152,0,0,298.16,148.73,414.19,248.80,356.18,198.76
153,0,0,271.32,150.68,387.40,249.49,329.36,200.09
154,0,0,238.13,148.54,354.25,246.10,296.19,197.32
155,0,0,210.38,133.69,326.55,230.00,268.47,181.84
156,0,0,199.40,125.88,315.61,223.06,257.5,174.47
157,0,0,178.20,115.35,294.45,213.39,236.32,164.37
158,0,0,157.00,104.81,273.29,203.72,215.15,154.26
159,0,0,140.26,91.03,256.60,189.60,198.43,140.31
160,0,0,139.14,78.96,259.65,180.71,199.39,129.84
161,0,0,140.68,80.50,261.70,182.30,201.19,131.4
162,0,0,140.06,78.68,259.28,180.50,199.67,129.59
163,0,0,152.38,80.27,269.80,182.10,211.09,131.19
164,0,0,164.70,81.86,280.31,183.70,222.5,132.78
165,0,0,185.13,82.32,300.74,184.15,242.94,133.24
166,0,0,206.47,91.85,322.08,193.69,264.27,142.77
167,0,0,224.17,101.16,339.78,202.99,281.97,152.07
168,0,0,241.88,110.46,357.49,212.30,299.69,161.38
169,0,0,260.04,115.00,373.40,212.80,316.72,163.9
170,0,0,273.12,117.46,386.69,215.23,329.9,166.34
171,0,0,286.21,119.92,399.98,217.65,343.1,168.78
172,0,0,292.49,129.19,406.46,226.89,349.48,178.04
173,0,0,298.76,138.46,412.94,236.13,355.85,187.3
174,0,0,298.91,123.59,413.30,221.23,356.11,172.41
175,0,0,299.06,112.80,413.65,210.41,356.36,161.6
176,0,0,299.21,102.02,414.00,199.60,356.61,150.81
177,0,0,279.12,82.66,394.44,184.01,336.78,133.33
178,0,0,259.04,63.29,374.88,168.43,316.96,115.86
179,0,0,242.78,46.45,358.90,152.40,300.84,99.43
180,0,0,223.94,28.29,343.24,134.70,283.59,81.5
181,0,0,205.10,10.13,327.58,117.00,266.34,63.57
182,0,0,169.70,0.00,297.16,102.02,233.43,51.01
183,1,0,155.17,0.00,282.63,96.12,218.9,48.06
184,1,0,151.54,0.00,279.00,87.04,215.27,43.52
185,1,0,150.87,0.00,280.80,92.02,215.84,46.01
186,1,0,150.20,0.00,282.60,97.00,216.4,48.5
187,1,0,157.00,0.00,296.22,113.34,226.61,56.67
188,0,0,173.30,9.10,313.92,131.96,243.61,70.53
189,0,0,185.10,40.88,319.80,159.60,252.45,100.24
190,0,0,195.00,65.90,328.22,182.89,261.61,124.39
191,0,0,204.90,90.93,336.63,206.17,270.76,148.55
192,0,0,222.51,113.23,352.77,226.74,287.64,169.99
193,0,0,240.12,135.54,368.90,247.30,304.51,191.42
194,0,0,256.91,147.17,385.54,259.58,321.23,203.38
195,0,0,258.03,150.63,386.52,263.69,322.27,207.16
196,0,0,259.15,154.10,387.50,267.80,323.32,210.95
197,0,0,259.13,153.50,388.25,266.84,323.69,210.17
198,0,0,259.12,152.90,389.00,265.88,324.06,209.39
199,0,0,259.10,146.20,393.80,264.92,326.45,205.56
200,0,0,243.67,134.40,375.20,247.70,309.44,191.05
201,0,0,230.27,124.64,361.81,237.94,296.04,181.29
202,0,0,216.88,114.88,348.42,228.18,282.65,171.53
203,0,0,199.18,102.16,330.71,215.47,264.94,158.81
204,0,0,192.37,97.62,323.90,210.93,258.13,154.28
205,0,0,176.48,113.06,298.50,218.20,237.49,165.63
206,0,0,171.20,108.34,298.08,218.90,234.64,163.62
207,0,0,173.17,125.42,297.65,235.97,235.41,180.69
208,0,0,175.14,142.49,297.23,253.03,236.19,197.76
209,0,0,177.11,159.56,296.80,270.10,236.96,214.83
210,0,0,188.12,179.66,305.93,286.49,247.03,233.07
211,0,0,199.14,199.76,315.06,302.88,257.1,251.32
212,0,0,210.15,219.86,324.19,319.28,267.17,269.57
213,0,0,222.55,238.92,330.90,336.10,276.73,287.51
214,0,0,234.95,241.62,346.70,339.40,290.82,290.51
215,0,0,250.02,248.34,356.60,340.30,303.31,294.32
216,0,0,254.55,244.94,363.41,339.63,308.98,292.28
217,0,0,261.80,223.38,372.94,320.80,317.37,272.09
218,0,0,269.06,204.31,380.21,301.73,324.63,253.02
219,0,0,276.33,185.24,387.47,282.67,331.9,233.96
220,0,0,276.40,157.72,387.95,254.64,332.17,206.18
221,0,0,276.48,130.19,388.43,226.62,332.46,178.41
222,0,0,276.56,110.39,388.91,206.31,332.74,158.35
223,0,0,276.63,90.58,389.39,186.00,333.01,138.29
224,0,0,273.08,75.66,386.23,173.27,329.65,124.47
225,0,0,260.44,61.64,374.00,161.46,317.22,111.55
226,0,0,244.40,45.35,358.37,145.57,301.38,95.46
227,0,0,227.00,44.73,341.37,145.34,284.19,95.03
228,0,0,209.60,44.10,324.37,145.11,266.99,94.61
229,0,0,202.79,44.55,317.56,145.57,260.18,95.06
230,0,0,186.90,50.46,301.67,151.47,244.29,100.97
231,0,0,186.90,60.90,301.67,161.91,244.29,111.41
232,0,0,186.90,71.34,301.67,172.35,244.29,121.84
233,0,0,185.99,87.23,300.76,188.24,243.38,137.74
234,0,0,186.90,109.47,301.67,210.48,244.29,159.97
235,0,0,198.92,119.56,311.64,217.37,255.28,168.47
236,0,0,210.02,134.20,320.70,228.80,265.36,181.5
237,0,0,233.84,141.11,347.97,237.93,290.91,189.52
238,0,0,261.22,144.85,375.14,240.26,318.18,192.56
239,0,0,288.59,148.58,402.30,242.60,345.44,195.59
240,0,0,308.30,146.87,424.62,245.20,366.46,196.03
241,0,0,328.00,145.16,446.93,247.80,387.47,196.48
242,0,0,344.95,135.37,465.93,240.30,405.44,187.84
243,0,0,361.90,125.59,484.94,232.80,423.42,179.19
244,0,0,357.60,111.74,484.62,219.60,421.11,165.67
245,0,0,360.32,97.21,487.34,205.07,423.83,151.14
246,0,0,353.10,81.78,481.89,193.30,417.5,137.54
247,1,0,338.57,60.90,467.37,179.20,402.97,120.05
248,1,0,314.51,57.26,443.31,175.57,378.91,116.41
249,1,0,296.81,53.18,425.60,171.48,361.21,112.33
250,1,0,276.83,47.28,416.03,173.25,346.43,110.27
251,1,0,262.76,43.19,401.96,169.17,332.36,106.18
252,1,0,250.50,40.92,389.70,171.40,320.1,106.16
253,1,0,235.07,52.72,374.26,183.20,304.66,117.96
254,1,0,236.65,54.77,375.85,185.25,306.25,120.01
255,1,0,238.24,56.81,377.44,187.29,307.84,122.05
256,1,0,221.90,57.72,361.10,188.20,291.5,122.96
257,1,0,221.67,57.59,360.87,188.29,291.27,122.94
258,1,0,221.44,57.46,360.64,188.38,291.04,122.92
259,1,0,221.21,57.34,360.41,188.47,290.81,122.91
260,1,0,220.98,57.21,360.18,188.56,290.58,122.88
261,1,0,220.75,57.08,359.95,188.66,290.35,122.87
262,1,0,220.52,56.96,359.72,188.75,290.12,122.85
263,1,0,220.29,56.83,359.49,188.84,289.89,122.83
264,1,0,220.06,56.71,359.26,188.93,289.66,122.82
265,1,0,219.83,56.58,359.03,189.02,289.43,122.8
266,1,0,219.60,56.45,358.80,189.11,289.2,122.78
267,1,0,219.37,56.33,358.57,189.21,288.97,122.77
268,1,0,219.14,56.20,358.34,189.30,288.74,122.75
269,1,0,218.91,62.71,358.11,189.39,288.51,126.05
270,1,0,218.68,69.22,357.88,189.48,288.28,129.35
271,1,0,214.82,72.12,354.02,191.65,284.42,131.88
272,1,0,210.96,75.02,350.15,193.82,280.56,134.42
273,1,0,204.40,80.44,343.60,198.51,274.0,139.47
274,1,0,197.84,85.86,337.04,203.20,267.44,144.53
275,1,0,183.54,90.18,316.17,205.00,249.86,147.59
276,0,0,169.24,94.49,295.30,206.80,232.27,150.65
277,0,0,155.62,98.57,278.30,206.10,216.96,152.33
278,0,0,142.00,102.66,261.30,205.40,201.65,154.03
279,0,0,128.38,104.25,247.68,206.99,188.03,155.62
280,0,0,114.76,105.84,234.06,208.58,174.41,157.21
281,0,0,94.33,105.84,213.63,208.58,153.98,157.21
282,0,0,119.26,109.92,227.71,210.41,173.49,160.16
283,0,0,129.55,110.38,239.21,211.31,184.38,160.84
284,0,0,139.83,110.83,250.71,212.20,195.27,161.51
285,0,0,150.12,111.29,262.21,213.10,206.16,162.19
286,0,0,159.90,110.38,275.14,212.19,217.52,161.28
287,0,0,175.99,109.47,288.08,211.28,232.03,160.38
288,0,0,207.32,113.56,317.10,209.00,262.21,161.28
289,0,0,226.38,114.46,336.17,209.91,281.27,162.19
290,0,0,247.94,112.82,357.91,208.26,302.93,160.54
291,0,0,262.01,113.21,372.17,208.65,317.09,160.93
292,0,0,276.08,113.60,386.42,209.04,331.25,161.32
293,0,0,279.33,112.71,389.85,208.15,334.59,160.43
294,0,0,282.58,111.82,393.29,207.25,337.94,159.53
295,0,0,285.83,110.92,396.72,206.36,341.27,158.64
296,0,0,286.05,112.15,397.13,207.58,341.59,159.87
297,0,0,286.27,113.38,397.54,208.81,341.9,161.09
298,0,0,285.82,111.65,397.27,207.08,341.54,159.37
299,0,0,267.20,115.37,378.84,210.80,323.02,163.09
300,0,0,251.54,114.46,363.18,209.89,307.36,162.17
301,0,0,235.88,113.56,347.52,208.98,291.7,161.27
302,0,0,221.12,113.10,334.56,208.53,277.84,160.81
303,0,0,206.37,112.65,321.60,208.08,263.99,160.37
304,0,0,192.53,113.33,305.71,208.76,249.12,161.04
305,0,0,178.70,114.01,289.82,209.44,234.26,161.72
306,0,0,179.60,114.01,286.20,209.44,232.9,161.72
307,0,0,186.00,114.01,286.20,209.44,236.1,161.72
308,0,0,189.85,113.56,284.15,208.98,237.0,161.27
309,0,0,193.70,113.10,282.10,208.53,237.9,160.81
310,0,0,204.14,114.46,292.55,214.02,248.34,164.24
311,0,0,219.80,115.37,306.39,210.80,263.1,163.09
312,0,0,222.75,113.56,311.16,213.11,266.96,163.34
313,0,0,232.29,114.46,320.69,214.02,276.49,164.24
314,0,0,241.82,115.37,330.23,214.92,286.02,165.14
315,0,0,254.53,113.10,342.94,212.65,298.74,162.88
316,0,0,259.97,112.42,345.43,211.97,302.7,162.19
317,0,0,265.40,111.74,347.93,211.29,306.66,161.51
318,0,0,269.49,112.19,352.02,211.75,310.75,161.97
319,0,0,273.57,112.65,356.10,212.20,314.84,162.43
320,0,0,273.64,112.61,356.25,212.16,314.94,162.38
321,0,0,273.71,112.57,356.40,212.12,315.05,162.34
322,0,0,273.78,112.53,356.56,212.09,315.17,162.31
323,0,0,273.85,112.50,356.71,212.05,315.28,162.28
324,0,0,273.92,112.46,356.86,212.01,315.39,162.23
325,0,0,273.99,112.42,357.01,211.97,315.5,162.19
326,0,0,274.06,112.38,357.16,211.94,315.61,162.16
327,0,0,274.13,112.35,357.31,211.90,315.72,162.12
328,0,0,274.20,112.31,357.46,211.86,315.83,162.09
329,0,0,274.27,112.27,357.62,211.82,315.94,162.04
330,0,0,274.34,112.23,357.77,211.78,316.05,162.0
331,0,0,274.41,112.19,357.92,211.75,316.17,161.97
332,0,0,274.48,112.16,358.07,211.71,316.27,161.94
333,0,0,274.54,112.12,358.22,211.67,316.38,161.89
334,0,0,274.61,112.08,358.37,211.63,316.49,161.85
335,0,0,274.68,112.04,358.52,211.59,316.6,161.81
336,0,0,274.75,112.01,358.67,211.56,316.71,161.78
337,0,0,274.82,111.97,358.83,211.52,316.82,161.75
338,0,0,274.89,111.93,358.98,211.48,316.94,161.7
339,0,0,274.96,111.89,359.13,211.44,317.04,161.66
340,0,0,275.03,111.85,359.28,211.41,317.15,161.63
341,0,0,275.10,111.82,359.43,211.37,317.26,161.59
342,0,0,273.45,111.78,359.58,211.33,316.51,161.56
343,0,0,271.80,111.74,359.73,211.29,315.76,161.51
344,0,0,268.81,111.74,360.46,211.29,314.63,161.51
345,0,0,265.83,111.74,361.19,211.29,313.51,161.51
346,0,0,262.84,111.74,361.91,211.29,312.38,161.51
347,0,0,259.86,111.74,362.64,211.29,311.25,161.51
348,0,0,256.87,111.74,363.37,211.29,310.12,161.51
349,0,0,253.89,111.74,364.09,211.29,308.99,161.51
350,0,0,250.90,111.74,364.82,211.29,307.86,161.51
351,0,0,251.37,111.74,365.55,211.29,308.46,161.51
352,0,0,251.83,111.74,366.27,211.29,309.05,161.51
353,0,0,252.30,111.74,367.00,211.29,309.65,161.51
354,0,0,252.35,111.58,366.94,211.23,309.64,161.41
355,0,0,252.39,111.42,366.89,211.16,309.64,161.29
356,0,0,252.44,111.25,366.84,211.09,309.64,161.17
357,0,0,252.49,111.09,366.78,211.03,309.63,161.06
358,0,0,252.53,110.93,366.73,210.96,309.63,160.94
359,0,0,252.58,110.77,366.68,210.90,309.63,160.84
360,0,0,252.63,110.61,366.63,210.83,309.63,160.72
361,0,0,252.67,110.44,366.57,210.76,309.62,160.6
362,0,0,252.72,110.28,366.52,210.70,309.62,160.49
363,0,0,252.77,110.12,366.47,210.63,309.62,160.38
364,0,0,252.81,109.96,366.41,210.56,309.61,160.26
365,0,0,252.86,109.80,366.36,210.50,309.61,160.15
366,0,0,252.91,109.64,366.31,210.43,309.61,160.03
367,0,0,252.95,109.47,366.25,210.37,309.6,159.92
368,0,0,253.00,109.31,366.20,210.30,309.6,159.81
369,0,0,254.01,108.26,367.50,206.50,310.75,157.38
370,0,0,242.30,74.51,377.89,188.10,310.1,131.31
371,0,0,240.25,57.94,375.85,178.55,308.05,118.25
372,0,0,238.20,41.38,373.81,169.00,306.0,105.19
373,0,0,235.25,22.76,379.03,159.00,307.14,90.88
374,1,0,232.30,4.15,384.25,149.00,308.27,76.58
375,1,0,233.21,0.00,385.16,140.37,309.19,70.19
376,1,0,231.85,0.00,383.79,139.47,307.82,69.73
377,1,0,230.48,0.00,382.43,138.56,306.45,69.28
378,1,0,230.48,0.00,390.60,141.70,310.54,70.85
379,1,0,226.40,10.44,393.30,154.40,309.85,82.42
380,1,0,219.59,0.00,392.80,172.60,306.19,86.3
381,0,0,215.96,18.16,396.00,215.70,305.98,116.93
382,0,0,208.69,49.48,397.85,263.87,303.27,156.68
383,0,0,213.69,71.27,402.85,285.66,308.27,178.47
384,0,0,205.97,83.53,401.00,307.00,303.49,195.26
385,0,0,201.88,80.69,396.91,304.16,299.39,192.43
386,0,0,198.25,86.03,393.28,309.50,295.76,197.76
387,0,0,193.94,79.10,388.97,302.57,291.46,190.83
388,0,0,189.62,72.18,384.66,295.65,287.14,183.91
389,0,0,197.34,45.85,392.37,269.32,294.86,157.59
390,0,0,198.02,23.38,393.05,246.85,295.54,135.12
391,0,0,181.45,26.33,376.48,249.80,278.97,138.06
392,0,0,194.16,2.27,389.20,225.74,291.68,114.0
393,1,0,204.15,0.00,399.18,203.95,301.67,101.97
394,1,0,220.95,0.00,415.98,187.15,318.47,93.58
395,1,0,235.47,0.00,430.51,175.80,332.99,87.9
396,1,0,251.39,0.00,448.67,156.95,350.03,78.47
397,1,0,267.30,0.00,466.82,138.10,367.06,69.05
398,1,0,269.12,0.00,468.64,125.84,368.88,62.92
399,1,0,260.26,0.00,459.79,121.52,360.02,60.76
400,1,0,251.41,0.00,450.94,117.20,351.18,58.6
401,1,0,239.61,0.00,439.13,114.93,339.37,57.47
402,1,0,227.80,0.00,427.33,112.66,327.56,56.33
403,0,1,254.10,0.00,348.30,34.60,301.2,17.3
