Frame,FPS,Distance_x,Distance_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,Prop_roi(%),Time,Roi_time,In_roi,Tracking_success,Refound_tracking,camera_pan,camera_tilt,object_pan1,object_tilt1,object_tilt2,object_pan2,img_center_x,img_center_y
52,16.9,138,22,113.80425453085961,95.18933651048474,253,222,60.92,4.33,2.63,False,True,0,536,239,686,193,840,305,320,180
53,16.82,142,23,107.7522620341687,93.11199275683461,250,222,59.54,4.43,2.63,False,True,0,542,239,686,193,840,305,320,180
54,17.02,132,25,116.37448210140202,89.56746642191534,261,221,58.22,4.53,2.63,False,True,0,549,239,686,193,840,305,320,180
55,16.43,119,25,129.60177562552622,90.1499680365311,273,221,56.94,4.64,2.63,False,True,0,555,239,686,193,840,305,320,180
56,16.55,90,25,159.651827980328,90.8316267795993,302,221,55.72,4.74,2.63,False,True,0,560,239,686,193,840,305,320,180
57,18.25,67,25,182.267296401425,91.59198803066761,324,221,54.6,4.83,2.63,False,True,0,563,239,686,193,840,305,320,180
58,17.08,42,25,208.11611305880376,91.86759607202133,350,220,53.5,4.93,2.63,False,True,0,566,239,686,193,840,305,320,180
59,18.15,8,25,243.79672122259677,92.51711606689352,383,219,52.48,5.03,2.63,True,True,0,568,239,686,193,840,305,320,180
60,17.14,-12,25,263.0566343132854,92.59159302766693,401,218,51.46,5.13,2.63,True,True,0,568,239,686,193,840,305,320,180
61,15.77,-26,26,277.7132203963279,91.9831921700991,416,218,50.43,5.23,2.63,True,True,0,568,240,686,193,840,305,320,180
62,16.66,-39,26,290.454370632987,91.69825158102226,429,218,53.99,5.33,2.87,False,True,0,568,239,686,193,840,305,320,180
63,16.03,-52,26,303.68754153108694,91.26649496117531,443,218,52.96,5.44,2.87,False,True,0,564,239,686,193,840,305,320,180
64,15.69,-54,26,305.06768872888256,91.11498526705488,444,218,51.95,5.54,2.87,False,True,0,559,239,686,193,840,306,320,180
65,16.46,-54,26,305.0022862832229,91.05970455140721,444,217,51.04,5.64,2.87,False,True,0,554,239,686,193,840,305,320,180
66,16.14,-53,26,304.92869194903807,91.00217228204883,444,218,50.13,5.74,2.87,False,True,0,551,239,686,193,840,305,320,180
67,16.41,-52,26,303.6208584129992,91.30006436887078,443,218,49.26,5.84,2.87,False,True,0,546,239,686,193,840,305,320,180
68,16.64,-38,26,289.91497601434514,91.72108926180691,429,218,48.43,5.94,2.87,False,True,0,541,239,686,193,840,305,320,180
69,16.49,-19,25,270.2737301152947,92.27287459228216,409,218,47.62,6.04,2.87,True,True,0,536,239,686,193,840,305,320,180
70,17.33,-1,25,252.000071820077,92.73063590548978,390,218,46.88,6.14,2.87,True,True,0,536,239,684,193,840,308,320,180
71,18.24,14,25,237.8153482368657,92.75391880969042,376,218,46.2,6.22,2.87,True,True,0,536,239,663,193,840,329,320,180
72,18.39,31,25,220.13730593585765,92.69683456676408,359,219,49.27,6.31,3.1,False,True,0,536,239,643,193,840,349,320,180
73,18.8,50,25,201.75916899296215,92.6954015210876,340,218,48.61,6.4,3.1,False,True,0,538,239,624,193,840,368,320,180
74,17.98,70,25,181.22053143352417,92.31328432116797,320,218,47.94,6.49,3.1,False,True,0,540,239,605,193,840,388,320,180
75,17.92,71,25,180.4560263248251,92.00453025950438,320,218,47.29,6.57,3.1,False,True,0,544,239,586,193,840,409,320,180
76,18.7,42,20,210.51903836159997,99.06778275839999,346,222,46.68,6.66,3.1,False,True,0,546,239,570,193,840,426,320,180
77,18.95,30,20,222.90251120639996,99.06778275839999,359,222,46.08,6.75,3.1,True,True,0,548,239,551,193,840,445,320,180
78,20.12,-4,19,258.6999963039185,101.55112825277054,391,222,45.54,6.83,3.1,True,True,0,548,239,536,193,840,461,320,180
79,17.82,-17,18,271.77051243892885,102.37664913822474,404,223,44.96,6.92,3.1,True,True,0,548,239,517,193,840,477,320,180
80,20.78,-47,18,302.5290178981766,103.5377845693724,433,222,47.68,6.99,3.33,False,True,0,548,239,501,193,840,494,320,180
81,18.92,-75,18,330.3580282186863,103.77359972668944,461,222,47.12,7.08,3.33,False,True,0,545,239,487,193,840,498,320,180
82,16.84,-99,19,354.0264635525123,102.91615847354927,485,222,46.53,7.17,3.33,False,True,0,539,239,487,193,840,498,320,180
83,19.32,-108,18,363.3901863092881,103.2004260320883,494,222,45.99,7.25,3.33,False,True,0,532,239,487,193,840,498,320,180
84,17.94,-127,19,382.8053684437625,102.49492726895073,514,222,45.42,7.34,3.33,False,True,0,525,239,487,193,840,498,320,180
85,19.71,-145,19,399.47670944393656,101.54852312448892,532,222,44.93,7.42,3.33,False,True,0,516,239,487,193,840,498,320,180
86,21.09,-135,20,390.6189852833496,101.59360992496741,522,221,44.44,7.5,3.33,False,True,0,507,239,487,193,840,498,320,180
87,19.37,-119,19,373.3998780781751,101.83531455644936,506,222,43.95,7.59,3.33,False,True,0,500,239,487,193,840,499,320,180
88,19.13,-89,18,344.438262491268,103.18481033526432,475,222,43.47,7.67,3.33,False,True,0,493,239,487,193,840,498,320,180
89,18.17,-59,17,315.24201877027485,104.69702390699989,445,222,42.98,7.76,3.33,False,True,0,489,239,487,193,840,498,320,180
90,17.57,-25,16,282.3963032407224,106.22431892674271,410,222,42.5,7.85,3.33,True,True,0,485,239,487,193,840,498,320,180
91,21.15,4,17,253.94684701279692,106.90174863431048,380,222,42.08,7.92,3.33,True,True,0,485,239,487,193,840,498,320,180
92,19.36,31,16,226.4913897177749,107.4825002366697,353,223,43.41,8.01,3.47,False,True,0,485,239,487,193,840,498,320,180
93,18.2,58,16,199.34034104206432,107.36509181698963,326,222,42.96,8.09,3.47,False,True,0,487,239,487,193,840,498,320,180
94,17.47,68,16,188.53549162649352,106.87499773547376,317,223,42.46,8.19,3.47,False,True,0,489,239,487,193,840,498,320,180
95,17.8,86,16,170.87072114119246,106.68421052726774,299,223,42.0,8.28,3.47,False,True,0,493,239,487,193,840,498,320,180
96,18.46,86,16,170.4634553876049,106.21044567870268,299,223,41.56,8.36,3.47,False,True,0,496,239,487,193,840,498,320,180
97,18.62,85,16,171.2606874428578,106.11056164512577,299,223,41.13,8.45,3.47,False,True,0,499,239,487,193,840,498,320,180
98,17.44,76,16,180.7771084029905,106.56260693381174,308,223,40.67,8.55,3.47,False,True,0,503,239,487,193,840,498,320,180
99,17.48,65,16,191.13581447886259,106.51402241383039,319,223,40.22,8.64,3.47,False,True,0,505,239,487,193,840,498,320,180
100,18.52,52,16,204.5223608061105,106.68159166241158,332,223,39.8,8.73,3.47,False,True,0,509,239,487,193,840,498,320,180
101,19.35,43,16,213.9145269909176,106.78602008325896,342,223,39.42,8.82,3.47,False,True,0,511,239,487,193,840,498,320,180
102,18.62,30,15,227.37842678560446,107.16327473503395,354,223,39.03,8.91,3.47,True,True,0,513,239,487,193,840,498,320,180
103,18.13,17,16,239.67300864593466,106.98294867966116,367,223,38.64,9.0,3.47,True,True,0,513,239,487,193,840,498,320,180
104,18.14,5,15,252.21538754560558,107.12305895311023,380,223,38.25,9.09,3.47,True,True,0,513,239,491,193,840,497,320,180
105,16.53,-4,16,260.0301834241102,106.80114653708463,388,223,37.85,9.18,3.47,True,True,0,513,239,513,193,840,473,320,180
106,17.58,-15,16,271.893530294728,106.61985548418389,400,223,37.47,9.28,3.47,True,True,0,513,239,531,193,840,455,320,180
107,16.94,-20,16,276.46130987480535,106.59622520408732,405,223,37.09,9.37,3.47,True,True,0,513,239,550,193,840,436,320,180
108,16.41,-20,16,276.1203044505522,106.48506414224406,405,223,36.71,9.47,3.47,True,True,0,513,239,570,193,840,417,320,180
109,18.56,-19,16,275.43430116284605,106.33930093280594,404,224,36.35,9.56,3.47,True,True,0,513,239,589,193,840,396,320,180
110,16.28,5,15,250.02609366309946,106.70640538749298,380,224,35.97,9.66,3.47,True,True,0,513,239,608,193,840,374,320,180
111,16.17,14,16,242.90549988166072,106.40824956390168,372,224,35.61,9.77,3.47,True,True,0,513,239,630,193,840,351,320,180
112,16.2,29,16,226.42873131672508,105.50681711495449,357,224,35.24,9.87,3.47,True,True,0,513,239,651,193,840,329,320,180
113,15.23,57,18,198.68832600745526,103.95764216671914,330,223,43.98,9.97,4.38,False,True,0,513,239,674,193,840,309,320,180
114,15.64,64,17,190.02614555761187,103.39555889866193,322,223,43.53,10.08,4.38,False,True,0,515,239,687,193,840,305,320,180
115,15.51,83,18,170.99321560299057,101.30506737830308,305,223,43.08,10.18,4.38,False,True,0,519,237,686,193,840,305,320,180
116,15.97,104,20,148.60167413759999,99.06778275839999,284,222,42.64,10.28,4.38,False,True,0,522,239,686,193,840,305,320,180
117,15.94,131,23,119.19698699764423,93.70277343106096,260,222,42.22,10.39,4.38,False,True,0,526,239,686,193,840,305,320,180
118,15.0,147,26,100.83965863078093,87.8599407360432,248,222,41.79,10.49,4.38,False,True,0,532,239,686,193,840,305,320,180
119,16.5,147,26,99.89326721720138,86.25479231407458,249,222,41.39,10.59,4.38,False,True,0,539,239,686,193,840,306,320,180
120,16.36,134,27,112.73157265666393,86.26955706905474,261,221,41.01,10.69,4.38,False,True,0,546,239,686,193,840,305,320,180
121,15.63,122,26,124.24478363419071,87.01812821694841,272,221,40.61,10.8,4.38,False,True,0,552,239,686,193,840,305,320,180
122,16.0,107,27,140.0754536797404,87.79863736258308,287,221,40.23,10.9,4.38,False,True,0,558,239,686,193,840,305,320,180
123,15.04,85,26,162.81099062785916,88.64395415490692,308,221,39.83,11.01,4.38,False,True,0,563,239,686,193,841,305,320,180
124,15.64,56,26,192.37670881721894,88.93458078146448,337,221,39.46,11.11,4.38,False,True,0,566,239,686,193,840,305,320,180
125,13.34,30,26,218.76835516824087,88.97826440934665,364,221,39.06,11.23,4.38,True,True,0,568,239,686,193,840,305,320,180
126,16.7,2,26,245.3600107256982,88.34708790973397,391,221,38.71,11.33,4.38,True,True,0,568,239,686,193,840,306,320,180
127,18.01,-17,27,264.594009821396,87.98055743565246,411,221,38.4,11.41,4.38,True,True,0,568,239,686,193,840,305,320,180
128,17.94,-32,27,279.5436957669571,87.81453443272682,426,221,40.2,11.5,4.62,False,True,0,568,239,686,193,840,305,320,180
129,16.6,-48,27,295.4239682269867,87.35143311076773,442,221,39.87,11.6,4.62,False,True,0,565,239,686,192,840,305,320,180
130,18.32,-43,32,282.34318086144,74.30083706879999,445,222,39.58,11.69,4.62,False,True,0,561,239,686,193,840,305,320,180
131,17.71,-43,32,282.34318086144,74.30083706879999,445,222,39.28,11.77,4.62,False,True,0,558,241,686,193,840,305,320,180
132,18.73,-43,32,282.4175859375782,74.37065623924619,445,222,38.99,11.86,4.62,False,True,0,554,243,686,193,840,305,320,180
133,18.25,-57,20,309.58682111999997,99.06778275839999,445,222,38.7,11.95,4.62,False,True,0,549,245,686,193,840,305,320,180
134,18.53,-43,20,296.04336881851685,99.43162039891959,431,222,38.42,12.03,4.62,False,True,0,546,244,686,193,840,305,320,180
135,21.18,-32,20,284.8198754304,99.06778275839999,421,222,38.18,12.11,4.62,False,True,0,542,244,685,193,840,306,320,180
136,20.08,-17,8,269.56398231890614,111.86396610586118,405,235,37.92,12.19,4.62,True,True,0,538,244,667,193,840,326,320,180
137,18.64,-9,-1,261.74883183324386,119.03284757796862,398,243,37.66,12.28,4.62,True,True,0,537,244,646,193,840,347,320,180
138,20.38,9,-11,243.19047939253858,129.2942322221606,379,253,37.41,12.36,4.62,True,True,0,537,244,630,193,840,365,320,180
139,18.18,30,-4,222.90251120639996,123.83472844799998,359,247,37.15,12.45,4.62,True,True,0,537,244,611,193,840,385,320,180
140,19.61,44,-4,208.78915016602159,123.79654569844614,344,247,39.27,12.53,4.91,False,True,0,537,244,595,193,840,403,320,180
141,18.88,45,-7,209.45526254662855,127.09816258875288,342,248,39.0,12.61,4.91,False,True,0,539,244,577,193,840,421,320,180
142,19.64,22,-7,232.7254482607339,127.32011680905111,366,248,38.75,12.69,4.91,True,True,0,541,244,561,193,840,437,320,180
143,18.67,25,1,154.07021574586363,51.356738581954545,436,308,38.5,12.78,4.91,True,True,0,541,244,543,193,840,455,320,180
144,19.52,-52,-25,231.10532361879547,77.03510787293182,513,333,39.42,12.86,5.06,False,True,0,541,244,527,193,840,471,320,180
145,20.88,-60,-25,242.63026368642716,79.2458629232069,519,331,39.17,12.94,5.06,False,True,0,537,244,510,193,840,487,320,180
146,22.13,-88,-25,271.0375629420897,80.7723093734452,546,330,38.94,13.02,5.06,False,True,0,532,244,496,193,840,498,320,180
147,20.34,-101,-25,287.3107196464465,83.83290511508795,556,328,38.7,13.1,5.06,False,True,0,527,244,486,193,840,498,320,180
148,19.82,-113,-25,303.0547284754256,87.74679231401778,563,324,38.46,13.18,5.06,False,True,0,519,244,487,193,840,498,320,180
149,19.74,-128,-25,318.8521901134014,87.79149842844177,579,324,38.21,13.27,5.06,False,True,0,512,244,487,193,840,498,320,180
150,18.12,-116,-33,338.8118170337279,124.82540627558397,534,303,37.95,13.36,5.06,False,True,0,504,244,487,193,840,498,320,180
151,20.2,-109,-34,332.8224303232828,126.09598694941583,527,303,37.72,13.44,5.06,False,True,0,498,241,487,193,840,498,320,180
152,19.23,-93,-33,314.94599912159043,123.52247016982336,514,305,37.48,13.52,5.06,False,True,0,493,239,487,193,840,498,320,180
153,20.02,-70,-34,290.9613251300287,124.11988235256553,491,306,37.26,13.61,5.06,False,True,0,488,236,487,193,840,498,320,180
154,20.42,-45,-33,267.4830134476799,124.82540627558397,463,303,37.04,13.69,5.06,False,True,0,482,233,487,193,840,498,320,180
155,18.87,-14,-33,237.18850770766832,125.4347163816548,432,303,36.8,13.78,5.06,False,True,0,478,230,487,193,840,498,320,180
156,20.01,15,-15,208.57571067513646,107.59710226916135,404,285,36.58,13.86,5.06,True,True,0,478,227,487,193,840,498,320,180
157,18.43,25,-11,197.81376658289884,102.50984879530543,394,281,36.35,13.95,5.06,True,True,0,478,227,487,193,840,498,320,180
158,17.3,45,-2,178.4668761441699,93.50851556842471,374,271,37.23,14.04,5.22,False,True,0,478,227,487,193,840,498,320,180
159,16.61,75,10,128.39184645488638,64.19592322744319,363,278,36.98,14.13,5.22,False,True,0,480,227,487,193,840,498,320,180
160,16.53,116,45,136.2182012928,74.30083706879999,272,198,36.73,14.23,5.22,False,True,0,484,227,487,193,840,498,320,180
161,16.15,117,53,135.5323214072098,65.06914797381211,272,189,36.48,14.33,5.22,False,True,0,489,229,487,193,840,498,320,180
162,15.54,117,54,135.7068742815405,64.85730045589189,272,189,36.23,14.43,5.22,False,True,0,494,231,487,193,840,498,320,180
163,17.29,116,54,136.07028971238142,64.75061958480356,272,189,36.0,14.52,5.22,False,True,0,499,233,487,193,840,498,320,180
164,17.49,104,58,148.60167413759999,61.91736422399999,284,185,35.77,14.61,5.22,False,True,0,504,235,487,193,840,498,320,180
165,16.56,94,57,159.90673353815214,62.563926597415666,295,186,35.54,14.71,5.22,False,True,0,508,236,487,193,840,498,320,180
166,17.95,71,56,182.94786454437963,63.716522278680706,318,186,35.32,14.8,5.22,False,True,0,512,237,487,193,840,498,320,180
167,16.75,51,46,202.96920502081247,73.91342265631494,337,196,35.1,14.89,5.22,False,True,0,515,239,487,193,840,498,320,180
168,19.18,37,35,216.79999822409525,84.29019494205855,351,206,34.9,14.98,5.22,False,True,0,517,241,487,193,840,498,320,180
169,18.48,-13,2,252.62284603391996,104.02117189631998,416,252,34.68,15.07,5.22,True,True,0,519,243,487,194,839,496,320,180
170,18.04,11,32,192.58776968232957,42.79728215162879,427,256,35.0,15.17,5.3,False,True,0,519,243,487,216,815,473,320,180
171,16.45,-20,20,272.4364025856,99.06778275839999,408,222,34.77,15.27,5.3,True,True,0,519,245,487,240,792,454,320,180
172,16.95,-36,18,288.2350605274171,101.86658101605335,424,225,35.09,15.37,5.39,False,True,0,519,245,487,260,772,434,320,180
173,16.75,-63,-15,285.31521434419193,106.99320537907198,481,285,34.86,15.47,5.39,False,True,0,515,245,487,282,750,421,320,180
174,16.27,-58,-27,297.20334827519997,133.74150672384,460,282,34.64,15.57,5.39,False,True,0,509,245,487,304,729,420,320,180
175,15.75,-73,-12,312.06351568895997,118.88133931007998,475,267,34.41,15.67,5.39,False,True,0,505,245,487,326,706,420,320,180
176,15.37,-58,2,297.20334827519997,104.02117189631998,460,252,34.18,15.78,5.39,False,True,0,500,245,487,348,685,420,320,180
177,16.52,-63,20,285.31521434419193,71.32880358604798,481,249,33.96,15.88,5.39,False,True,0,494,245,487,370,663,420,320,180
178,16.51,-44,36,270.847324916953,59.44573998875333,459,231,33.75,15.98,5.39,False,True,0,488,245,487,392,640,420,320,180
179,16.12,7,57,257.98901759999995,72.236924928,371,175,33.53,16.08,5.39,False,True,0,484,246,487,415,617,420,320,180
180,14.43,7,70,266.58865152,68.79707135999999,361,154,33.3,16.2,5.39,False,True,0,484,247,487,436,595,420,320,180
181,14.02,25,84,248.29655235487593,53.899301627811596,343,140,33.07,16.31,5.39,False,True,0,483,251,487,456,593,420,320,180
182,14.4,41,96,232.19011583999998,42.9981696,326,128,32.85,16.42,5.39,False,True,0,483,255,487,458,594,420,320,180
183,16.19,92,119,160.98514698239998,0.0,297,123,32.64,16.52,5.39,False,True,0,485,259,487,457,594,420,320,180
184,14.87,79,119,173.36861982719998,0.0,309,123,32.43,16.63,5.39,False,True,0,488,265,487,457,594,420,320,180
185,15.33,79,125,172.07184350775637,-8.476875761150772,311,117,32.23,16.73,5.39,False,True,0,492,270,487,457,594,420,320,180
186,14.52,76,106,163.46184155135998,0.0,326,148,32.02,16.84,5.39,False,True,0,494,277,487,457,594,420,320,180
187,17.34,62,91,160.48980806860797,0.0,356,178,31.84,16.93,5.39,False,True,0,497,282,487,457,594,420,320,180
188,17.96,137,136,161.74079999999998,24.8832,207,66,31.67,17.02,5.39,False,True,0,500,286,487,457,594,420,320,180
189,17.64,120,111,178.58584823590962,49.71123734780848,223,90,31.5,17.11,5.39,False,True,0,506,292,487,457,594,420,320,180
190,14.94,26,38,196.15420986163195,53.49660268953599,392,231,31.32,17.21,5.39,False,True,0,513,296,487,457,594,420,320,180
191,14.28,21,11,203.54763158626656,81.67063176093676,397,258,31.14,17.31,5.39,True,True,0,512,298,487,457,594,420,320,180
192,14.15,26,2,196.15420986163195,89.16100448255997,392,267,30.95,17.42,5.39,True,True,0,512,298,487,457,594,420,320,180
193,14.19,9,-15,213.98641075814396,106.99320537907198,410,285,30.76,17.52,5.39,True,True,0,512,298,487,457,594,420,320,180
194,16.09,-17,-39,238.46621079288872,129.8137977402036,437,310,32.16,17.62,5.66,False,True,0,512,298,487,457,594,420,320,180
195,13.95,-36,-52,254.0968416648001,139.54234283993483,458,325,31.97,17.72,5.66,False,True,0,512,295,487,457,594,420,320,180
196,14.49,-53,-54,256.78369290977275,128.39184645488638,492,342,31.79,17.82,5.66,False,True,0,510,292,487,457,594,420,320,180
197,15.03,-53,-54,256.8407545914499,128.32201660939398,492,342,31.61,17.92,5.66,False,True,0,504,289,487,457,594,420,320,180
198,15.38,-53,-54,256.78369290977275,128.39184645488638,492,342,31.45,18.02,5.66,False,True,0,500,286,487,457,594,420,320,180
199,15.11,-32,-54,235.38505183395836,128.39184645488638,470,342,31.28,18.11,5.66,False,True,0,494,284,487,455,599,420,320,180
200,15.04,-32,-48,235.49400305492034,121.99298971573074,471,336,31.11,18.21,5.66,False,True,0,491,281,487,431,624,420,320,180
201,15.49,-10,-32,213.98641075814396,106.99320537907198,449,320,30.95,18.31,5.66,False,True,0,487,279,487,412,643,420,320,180
202,15.87,3,-20,200.49857385105213,94.73829996215784,435,308,30.78,18.4,5.66,True,True,0,486,277,487,394,666,420,320,180
203,16.29,11,-11,192.58776968232957,85.59456430325758,427,299,30.63,18.5,5.66,True,True,0,486,277,487,371,687,419,320,180
204,15.07,28,-2,174.11101474229096,75.90865244148601,410,290,30.47,18.59,5.66,True,True,0,486,277,487,351,709,420,320,180
205,17.19,39,11,163.9523948960534,62.625467901094254,400,277,31.68,18.68,5.92,False,True,0,486,277,487,332,729,420,320,180
206,16.93,62,2,160.48980806860797,89.16100448255997,356,267,31.53,18.77,5.92,False,True,0,488,277,487,310,749,420,320,180
207,15.58,92,8,160.98514698239998,111.45125560319998,297,235,31.36,18.88,5.92,False,True,0,492,277,487,288,771,420,320,180
208,15.96,84,-25,189.19194623999996,163.39304448,283,249,31.2,18.98,5.92,False,True,0,494,277,487,266,791,420,320,180
209,16.57,89,-36,175.43253196799998,165.11297126399998,288,268,31.04,19.07,5.92,False,True,0,497,277,487,245,812,421,320,180
210,17.64,74,-55,207.82448639999998,200.65812479999997,286,272,30.89,19.16,5.92,False,True,0,500,274,487,227,832,420,320,180
211,17.74,61,-73,217.4560750828279,215.79481297579522,303,293,30.75,19.25,5.92,False,True,0,503,271,487,206,843,421,320,180
212,16.32,52,-91,229.32357119999998,236.48993279999996,308,308,30.6,19.35,5.92,False,True,0,506,267,487,192,841,420,320,180
213,18.04,47,-110,234.64992406647556,254.9666126741752,314,327,30.46,19.44,5.92,False,True,0,508,263,487,193,841,420,320,180
